id,bdate,sex
15909055,108,1
15909142,26,1
135196899,20,1
22028205,28,1
2163774,47,1
388094501,114,1
105701676,35,2
218691186,22,1
186734609,26,1
29480695,31,1
15912237,33,2
201921930,31,2
143415729,24,1
38245350,20,2
520246606,33,2
303524090,84,1
255852114,19,2
329977355,33,2
235246863,19,1
201923988,20,2
143416694,21,2
22033435,37,1
38247014,43,2
468746312,29,1
359595465,20,2
520297712,20,1
2165510,33,1
388105848,33,1
10403539,25,1
255859854,28,1
218711302,18,1
186741931,21,1
329981825,27,2
135200310,20,2
235251551,47,1
153169423,28,2
143418359,19,1
38248011,33,2
5708425,100,1
15916479,26,1
468749001,20,2
359600568,23,1
201944105,20,2
2166709,32,1
174304145,20,1
329983730,26,2
329984116,28,2
520303655,24,2
153170560,26,2
81242770,21,1
105744603,20,1
38249638,30,2
38249802,23,2
5710235,30,2
186790805,19,1
22038443,42,1
468762572,29,2
162767518,34,1
10405242,59,1
2168979,36,1
235255851,18,1
93906949,32,2
278638995,23,1
427947644,23,2
153175757,28,1
153176069,28,2
218725572,20,2
5711285,27,1
186791888,16,2
122043570,30,2
303602543,22,1
10407429,26,1
468780975,24,2
49383267,43,1
49383756,24,2
235261515,21,2
58525311,26,1
278648708,24,2
5713937,31,2
520400608,36,2
15919344,31,2
122044750,26,2
186795882,20,1
2171190,22,1
388161003,50,1
68751922,22,2
10411364,25,2
303612353,20,1
49385260,102,2
359623478,72,2
174324404,19,2
143445216,105,2
105752257,25,1
22042936,106,2
38260824,26,2
15926443,40,2
81254342,25,2
135210763,55,1
93921877,35,2
303624389,64,2
5716489,44,2
49386021,26,2
153182511,20,1
235293804,29,1
2173744,31,1
2174383,32,2
427989918,22,2
218740772,26,1
15936221,37,1
68758183,27,2
135214942,39,2
162776953,22,2
468816853,21,2
388204139,19,1
143450608,32,1
201977318,49,1
93935450,27,2
49388627,25,1
105757072,21,1
5720509,29,2
427992567,35,2
218743090,32,2
235304174,24,1
278693280,23,1
15936929,22,2
186805012,23,2
122074573,20,2
10416963,25,1
68772573,32,1
162790999,24,1
135221606,36,1
153186639,25,1
105764568,20,2
22050661,29,2
2176669,36,1
2176947,26,1
5722430,26,1
427996741,25,1
29516201,36,2
218749345,19,2
330057222,43,2
68784241,25,2
520473804,44,2
143459666,22,2
359661448,19,1
468852133,20,2
58539016,46,2
255928354,65,2
153189981,42,2
174336905,28,2
428011064,26,1
38279638,36,2
10422452,25,2
303730573,18,1
93956670,23,2
135223739,28,2
162797196,22,2
388252390,25,1
143465528,32,2
153191189,43,1
22054310,51,2
105786484,26,2
174344741,22,2
520494703,118,2
218762275,30,1
29525631,26,1
10423047,27,1
122088128,29,1
81286120,21,2
468864651,26,2
388260781,20,2
2184693,34,2
174347917,44,1
218769742,21,1
202042927,17,1
303737432,20,2
93958315,115,2
68795901,70,2
428047652,41,1
330083685,38,2
143478759,23,2
468884457,31,1
2185091,26,1
22062103,31,2
388287991,28,2
520566081,33,2
153202718,25,2
58548043,33,2
186848015,24,1
10425961,24,1
218776167,18,2
122090809,21,2
143480301,43,2
49407470,37,1
135226960,23,2
135232621,24,2
81302287,27,2
2187959,30,2
468909151,19,2
388348453,25,1
174350152,24,1
5730277,26,2
186849053,19,1
58551997,32,1
359745116,20,2
278726613,19,2
218785881,33,1
520595121,21,2
520617739,16,2
143480891,20,1
135233582,20,1
235358821,24,1
5732976,29,2
468921737,32,1
58555358,32,2
15949262,27,1
15950557,27,2
202070598,20,2
153211331,27,2
330091140,54,1
29538014,25,2
105822732,26,2
520624238,30,2
135234841,24,2
428087965,17,1
468954200,19,1
15951958,25,2
388398977,34,1
10429782,25,2
278735812,58,1
29540595,44,2
303761193,24,1
38301254,26,1
122117243,20,2
520627536,15,1
93977897,25,2
135236612,30,2
49417356,24,2
5735884,46,2
255974397,25,1
468965519,16,1
15953353,34,2
388403256,26,1
22074908,25,2
10430448,32,1
174388343,19,1
162838110,20,2
278762692,20,2
218805399,25,1
105828685,18,1
303763374,26,1
520633319,24,2
49417733,39,2
330115182,20,1
5736505,55,1
186875163,34,1
468971752,24,1
105832066,25,1
38304841,28,1
153227692,19,1
2193572,35,1
81370748,23,2
135249704,23,1
94012117,24,1
49420661,29,2
520659672,24,1
520663553,33,2
186877133,22,1
68824053,36,1
29545348,39,2
174397001,19,2
428150347,25,2
162846102,20,1
162846561,19,1
153228784,27,1
256023047,17,2
81371424,21,1
330126033,48,1
135250154,26,1
143493304,25,2
94013401,29,2
520685803,22,1
235418550,17,2
49428125,34,1
186885268,22,2
174399361,20,2
468985047,22,1
468994718,20,2
162848647,33,2
278793998,20,2
81378046,22,1
81378070,29,2
135253607,22,1
58574342,32,1
49435112,21,2
202107275,70,2
162849972,21,1
468998865,23,2
2198593,36,1
2198728,26,2
38316832,30,1
15960830,30,2
29559759,35,2
186901674,47,1
135254083,24,1
143495916,82,2
58575417,31,2
94017072,22,1
49436357,47,1
256064550,20,1
520703191,27,1
68832508,26,1
174402599,19,1
22092709,30,1
122176806,31,2
2201030,27,2
29563092,32,2
15963061,25,1
186901879,26,2
135263681,19,1
49439829,34,2
235445200,24,2
330147126,37,2
22093320,25,1
2202270,29,2
153235675,23,2
5749350,52,1
15965222,55,2
15965447,25,2
359898019,24,2
29566325,27,2
278841523,31,2
428226224,20,2
520720305,37,2
469105430,21,2
105865065,26,2
202115011,65,1
303809221,14,2
49445602,34,1
58583405,40,2
235446894,45,1
235447748,20,1
22094184,31,1
68846608,34,2
15966303,25,2
153247391,21,1
162879063,20,1
359915026,31,2
520799576,31,2
143504781,20,2
303813514,21,1
428233072,19,1
330172592,28,1
469117290,16,1
58590369,22,1
135275107,22,2
186918709,112,2
278860154,29,2
162883167,22,2
359924844,28,2
49448292,34,2
520812291,30,1
202146760,20,2
2204862,30,1
2205192,30,2
2205727,30,2
135276978,26,1
58593343,42,2
81409605,23,1
15968638,32,1
122192441,35,2
186923306,26,2
5753559,38,2
29573718,23,1
29573741,40,2
520815386,15,2
94047275,29,1
202170000,41,1
235467890,24,2
81414838,27,2
10451386,37,2
162887126,20,1
359930911,41,2
29576196,25,2
520828941,18,2
38325502,38,2
428274293,42,2
105881159,19,2
143513806,49,1
153251315,45,1
202170261,24,2
303842339,19,1
10453107,22,1
58597744,34,2
2206822,33,2
2207541,40,1
218860847,21,2
218867410,24,2
5756472,32,2
162888838,43,1
22104962,36,2
520848605,23,2
153253115,22,2
135282708,22,2
303845282,26,2
38327113,29,2
94055768,29,2
58600822,24,1
235496271,67,1
2208330,29,1
388581643,32,2
162891144,22,2
122215675,20,2
49454655,24,1
49454928,25,1
29580211,25,2
256150206,57,2
428354655,24,2
303853263,30,1
94057055,42,1
2209877,28,1
330238562,34,1
218871564,33,1
469196605,27,2
122218659,21,2
15986484,25,1
388591284,50,1
388595443,20,1
186972137,18,1
256158104,19,2
153260615,21,1
135284876,27,1
520927774,41,2
38344281,32,2
2210761,36,2
94060916,27,2
202188636,42,2
68900398,25,2
49461392,38,2
218876636,43,1
388603922,30,1
359962223,25,2
5770632,26,2
256165992,32,2
278911726,18,2
38347397,115,2
81430315,26,2
520957252,29,1
10461770,27,1
10461816,24,2
58610591,20,1
68906177,28,2
469222478,34,2
235510295,21,2
330269201,29,1
174459610,30,2
5772402,42,2
428371885,21,1
256170156,21,1
2212281,27,2
38348213,20,2
94067370,30,2
143542121,35,2
520968147,23,1
58611562,22,2
15990011,23,2
469226885,20,1
22117828,25,2
174468500,20,1
5773763,28,1
218883686,17,1
330296324,43,1
2214554,38,1
428387426,41,1
38352779,38,2
278921164,16,1
94071727,33,2
81444829,23,2
520982236,47,1
15991771,21,1
49465268,26,2
22118411,32,2
105987231,23,2
469252888,20,1
5775851,26,1
186995518,48,2
153274506,22,1
10466697,53,1
135302308,23,2
68915957,20,2
15992488,34,1
520989090,49,1
202220420,22,1
122238373,21,2
22119428,30,2
174472218,24,2
2218532,35,2
2219108,30,1
330331284,29,1
187003004,23,2
10467854,34,2
135304007,28,2
135304065,23,2
81450639,28,2
94076534,35,1
94076685,24,1
68922013,47,1
278940044,18,1
58629845,28,1
520994216,32,2
22123197,27,1
202222921,74,2
122248414,44,2
359986853,28,1
235558206,20,2
2220192,48,2
5779777,39,1
330333596,25,2
106000581,28,1
10469221,26,1
38362706,23,1
187006285,48,2
153279408,52,1
16005576,25,2
68926927,56,1
58634104,43,1
520996485,59,1
174474267,43,1
49472949,35,2
29596231,29,1
22125220,40,2
2220793,23,2
235559185,20,1
469336955,43,2
106033937,26,2
10472452,100,2
187010664,28,2
68929180,28,1
58637626,35,2
81456937,23,2
81457053,41,2
49474610,59,1
174483506,21,2
22125661,30,2
22125861,61,2
162918291,56,2
469341596,22,2
235569567,62,2
38367287,24,2
135313967,23,1
16008223,48,2
304000532,22,1
94094672,25,1
388643719,26,1
22126578,26,2
22127690,23,2
29601761,25,1
122263241,37,1
202243747,110,2
521054883,32,2
2223578,31,1
428441512,16,1
38371232,42,2
68932623,26,1
469394006,30,2
58644296,24,1
278968780,42,2
174488626,19,2
162922384,23,2
521102895,31,1
2224819,30,2
235577316,30,2
5786923,32,1
16010377,25,2
38375746,23,2
187021249,22,2
68934174,26,2
94103372,25,2
135322681,25,2
256244733,17,1
330374358,22,2
278969363,20,1
174491198,31,2
162929974,22,2
29614834,36,2
122271575,23,2
2226173,30,1
521121906,28,1
360104260,27,2
135324285,19,1
94109075,29,2
428470175,26,2
22131950,31,1
22132317,21,1
162931541,17,1
29615071,23,2
122272656,27,2
122277068,26,1
202271794,37,1
521125205,31,2
135325874,43,2
469439804,49,2
106082749,43,2
330440705,33,1
2228317,33,1
16017608,27,2
202297634,33,1
218944220,103,1
521130049,22,2
521168421,19,1
49494119,31,2
49496336,19,2
106084443,26,2
162934759,22,1
330445960,24,2
256268411,34,2
22139338,26,1
469474155,31,2
187044784,36,1
187060605,23,2
187060665,24,2
2229520,29,1
304026723,22,2
58661510,35,1
135332268,28,2
218969402,21,1
521204102,41,1
235601890,15,1
49506365,35,1
162938528,21,2
330447151,34,2
106087214,19,1
122299196,29,1
428527185,25,1
2231126,33,2
469491262,36,2
81514550,32,2
10482236,25,2
5799323,32,1
388773578,29,1
29630718,24,2
153310730,23,1
218971274,50,2
162942546,19,2
521248851,30,2
330455900,22,1
22143233,24,2
122303292,25,2
174506215,18,1
256275003,20,1
2231888,35,2
2232744,28,1
5800254,27,2
5801018,56,1
10484542,47,2
29632668,24,1
58673767,28,2
49509150,26,1
469507096,22,1
304059633,29,1
135335948,32,2
162948091,24,1
330458122,21,1
94154703,21,2
122304042,30,1
122304576,27,1
521273903,27,2
187074946,90,1
2233262,29,1
10487221,39,2
5801886,29,2
16029463,27,2
38407112,102,2
153318371,25,1
304061183,34,1
135338942,22,1
330469817,34,1
143608063,25,1
106118878,31,1
22146516,26,1
22146734,31,1
2234228,38,1
2234483,29,2
2234762,36,2
10487763,25,1
5802220,29,1
187076342,22,2
38415218,24,1
521317221,34,1
153320121,39,2
218990003,22,1
235625558,20,1
174513695,19,2
94162289,29,1
330498825,103,2
187079026,26,1
256308054,22,1
16031721,22,2
16032191,27,2
38421964,38,1
521344005,25,2
153321399,21,2
29637539,18,2
218996614,25,2
218997267,45,1
202365692,20,1
22149878,31,2
68972329,25,2
388823346,18,1
428586639,35,2
2236619,33,2
2236980,30,2
187082909,24,1
122316632,19,2
81548805,24,1
29638983,31,2
256326941,20,1
135355422,19,1
360218442,22,2
106122129,33,1
49525060,30,1
279097034,18,2
2237807,28,1
2237885,30,2
10491796,33,2
122318565,27,2
143617275,38,2
5806589,38,1
68979853,32,2
388863735,50,2
29639122,28,1
521357915,35,1
153332143,21,1
58688169,25,1
469558657,21,2
135356616,32,2
38457612,24,1
38459264,22,2
38460002,40,1
106126498,107,2
2239142,30,1
202373070,33,1
22152513,30,1
174523864,42,1
135358162,22,1
38460229,22,1
49527030,40,1
2239298,43,1
2240146,28,1
122325175,21,1
143622139,31,2
521360755,29,1
256342948,24,2
256343915,19,2
279102722,106,1
219062084,27,2
330563378,56,2
162983087,24,1
174525544,21,2
469571257,16,1
135363213,25,1
122326852,32,2
2241351,30,2
2242119,40,1
521376717,33,2
5812812,27,1
5812842,32,1
5812910,31,2
279107034,115,2
153342833,41,1
330566449,20,2
162985598,18,1
174527872,20,1
219078800,28,2
256387515,23,2
38464904,28,2
16043846,35,2
16044126,29,1
360233233,19,2
202389928,29,2
143631337,24,1
122329631,28,2
2242385,38,1
2242830,42,2
279107617,27,2
94202754,27,2
10499897,39,1
162987896,26,2
256399643,20,2
187106106,52,1
521406212,59,1
22160280,33,2
58695675,26,1
58697450,29,1
135365425,48,2
49542270,102,1
469581846,15,2
122331122,21,1
235680215,20,2
5814762,39,2
5814944,35,2
10500556,25,1
153353851,19,1
219080911,24,1
162988069,30,1
256410586,24,2
22161879,26,2
38470009,21,1
428723339,32,2
2244822,29,2
122334064,26,2
235711430,18,2
279110718,22,2
5816139,26,1
106139903,41,1
106140361,26,1
10503016,28,2
153355019,21,2
256419181,24,2
69015904,22,2
49547718,22,2
521477602,25,1
122336017,20,1
428741984,19,2
279112055,32,1
279112403,20,1
5817526,37,2
153365416,33,2
174536804,22,2
304167070,21,1
219085071,20,2
94235790,21,1
58703671,24,1
22164119,29,2
256425822,41,1
38474064,26,2
187130700,21,2
2248801,35,2
69060659,24,2
521502100,50,1
469666369,29,2
10506363,30,1
5818235,29,1
360282348,25,1
94238478,22,1
153378027,22,1
163011238,19,1
22165341,34,1
22165490,25,1
174538639,21,1
29667441,26,1
29668139,22,1
256427669,37,2
49550523,23,2
16063095,30,2
122340698,19,1
388992729,24,2
521504258,21,2
135395565,24,2
5819658,32,1
5819749,115,1
69069080,20,2
10507778,31,1
143651181,22,1
469693782,23,1
202421777,26,1
304186140,26,2
153379193,54,1
2250931,40,1
38479631,30,1
389000578,22,2
389000643,22,1
256437840,21,1
81635401,36,1
187154722,60,2
143652872,27,1
469713144,31,1
304206715,36,2
58711309,23,2
94246417,21,1
22168468,21,1
22169628,27,2
22170149,28,2
5821726,37,2
38483191,25,1
389003084,22,2
174547570,20,1
135407225,36,1
16070372,25,2
187173964,75,2
10515661,27,1
219097877,21,1
469718131,35,2
360300692,21,1
163042194,40,1
521715821,31,1
304212576,24,1
153381952,21,2
58712971,28,2
5825024,37,2
49554213,20,1
330612499,26,2
174549469,20,1
135408815,27,2
256449220,46,1
29675506,24,1
163052237,22,2
202431416,67,1
81664656,23,2
153385968,20,2
2254093,33,1
38487562,25,2
135410709,26,2
256450689,33,1
29675691,35,2
187184570,16,2
187184576,21,2
469741752,25,2
69095162,33,2
202439191,87,2
153391406,23,2
22173448,24,2
49557218,27,1
122359649,32,1
122360541,38,2
10519539,31,1
29679013,21,1
106193360,20,1
469745551,21,2
428818250,24,2
187193319,33,1
2256742,35,1
163058643,19,2
69099867,22,2
81677466,26,2
304234202,25,1
5831421,26,1
49558526,30,2
135417060,21,1
235806226,18,2
174562240,45,2
10520610,29,2
29681013,27,1
389080904,24,2
469785935,60,1
163064426,40,1
256489787,32,1
81680211,24,1
38494513,32,2
360368480,30,2
360385902,31,1
521829689,25,1
16083681,31,2
428827046,21,1
330668501,17,1
29692244,35,2
69103446,41,2
22179038,34,1
5833248,25,2
304247890,25,2
521853240,30,2
10526968,31,1
428847341,48,2
143679303,28,2
235859235,25,1
235859845,22,1
330683450,35,2
256494869,42,1
256495126,26,1
163069726,22,2
69105786,28,1
22182713,34,1
469806200,24,2
469806347,29,2
5835038,36,2
187208562,22,2
187232894,27,1
135424939,27,1
360399996,29,1
94275189,42,2
153409287,22,2
10527582,31,2
58753607,33,2
122388554,29,2
521861618,41,2
389098936,18,2
143690230,18,1
235866106,27,1
256502103,26,1
330700669,24,1
163074483,36,2
69109102,39,2
5835742,26,1
81698727,26,2
38505307,23,1
304267680,22,2
153411749,38,1
279198666,20,2
122398525,24,1
143695736,20,1
143696147,38,2
389118132,50,1
219151885,22,2
256504381,28,2
521894894,98,1
521895917,30,2
521902401,16,2
163078910,20,2
49579346,28,2
187239994,30,2
81700054,20,2
469858784,16,1
135437982,21,2
2262233,33,1
2262907,46,2
143699091,51,1
163084077,18,2
521910827,26,2
22190144,36,1
69117336,28,1
304279673,29,1
81707728,25,2
38510894,23,2
38510991,37,2
469865072,37,2
94286145,24,2
153419333,23,2
10542684,38,2
235879839,17,2
16095844,23,2
122416548,20,1
389127410,25,1
5839436,23,2
304281138,39,1
81709094,23,2
135442993,22,2
469874934,17,2
16096886,21,1
235886173,30,1
174593470,34,2
122417367,25,1
143703863,30,2
256520247,28,1
389136043,64,1
521985834,21,1
69125640,23,2
81711733,25,1
5845901,41,2
5847401,23,1
135443552,44,2
187252360,29,2
360442243,48,1
153425128,55,1
469897700,20,2
2266018,30,2
174595533,21,2
94296838,23,1
122425821,35,2
38522504,33,2
202491961,27,2
256529465,36,2
521993516,23,1
389144832,20,1
69130288,37,2
5849101,26,1
135448400,22,2
106224669,22,1
81726996,30,2
469979145,31,2
5849831,28,1
135453175,28,1
428935712,16,1
522012879,28,2
29728412,35,1
279243402,20,2
187270693,39,1
122434483,27,1
38525935,20,2
470001416,29,2
94305741,21,2
58797396,20,1
174610810,22,1
143731300,25,2
143731630,43,2
5851185,26,1
10549370,32,1
389181831,25,1
304356043,116,2
428952332,20,1
16110204,43,1
81733950,33,1
106256075,25,1
470007799,40,2
94316285,24,1
122451038,29,2
122451056,20,2
22208080,31,1
235921815,41,2
174613619,24,1
5851497,24,1
49593157,22,2
10553989,27,1
2270824,30,2
81742163,27,1
522072125,15,2
69135209,54,1
106261726,32,2
22209339,37,2
5853145,35,1
219191006,17,1
49598161,36,2
163123602,58,1
235931969,30,2
2272204,40,2
10555329,32,1
29733823,45,2
522072999,25,2
360550891,47,2
94330434,20,2
187290731,18,1
5854896,23,1
58810322,21,2
470088502,20,2
219199033,22,2
122471904,22,2
143753263,31,2
135469863,35,2
10555501,40,2
428974619,25,1
16115378,36,2
389220856,33,2
5858083,26,2
2276296,33,2
2276646,37,1
22214025,34,2
330821538,25,2
470091086,24,2
143755660,20,1
163129959,53,2
304378353,19,1
69145186,45,1
81760522,29,2
389241385,34,1
5859108,35,1
522122371,29,2
16125864,22,1
94339390,22,2
202539310,25,1
256619002,18,1
49607803,19,2
29738606,21,1
470114496,37,2
38539151,73,2
428989877,20,1
153459774,23,1
304387986,47,2
94346074,27,1
22217803,48,2
202543489,41,1
522125981,15,1
58831044,23,1
163131869,22,1
29741219,100,2
219217061,20,2
122490734,31,2
38541704,36,2
143767540,33,2
10567847,34,1
2278912,46,2
2279424,27,1
470124846,21,2
106284996,23,2
106285619,40,2
16130641,26,1
202545127,25,2
522153099,19,2
389261876,18,2
22220184,29,1
360604038,20,1
58832152,21,1
49611325,29,2
29744643,24,2
2279987,31,2
5865413,30,2
470144913,26,1
153467818,23,1
304432442,19,2
135491440,21,1
106286029,21,1
94349019,21,1
202547219,21,2
22221666,23,1
16142904,27,2
279303711,38,1
389270225,23,1
174642136,21,2
522211681,15,2
2281455,34,1
470173534,45,1
16145227,41,2
22226658,28,1
202549695,19,2
187330635,19,1
279308620,59,1
153472528,22,1
29749739,25,1
10570842,45,1
5867875,32,2
2282701,38,2
94351144,23,2
470177198,37,2
522252902,23,1
81781774,20,2
81782892,23,1
187332081,34,2
58842829,24,2
29750135,22,1
360623118,75,2
106309173,20,1
10575460,37,1
279332556,23,2
256699548,44,2
38552657,38,2
2283590,34,1
470179740,21,2
522277449,28,1
522278065,28,1
16146832,29,1
235998741,64,1
135505688,22,2
153477874,17,2
330871526,30,2
389289348,31,1
174652653,22,1
106313048,36,2
279334874,111,2
429130932,32,2
10581881,29,2
10581963,42,1
10582240,32,1
38555642,35,2
219247747,20,1
2284347,40,1
94355267,31,2
470196851,29,2
16155154,25,1
16155325,34,1
135509643,25,2
69184116,31,2
174653892,30,2
38556305,24,1
219249914,19,2
5872115,28,1
202578322,22,2
2285790,28,1
470197077,26,2
236002100,25,2
304504377,30,2
256732562,106,2
522306682,18,2
69186325,31,2
69186546,32,2
389294597,30,2
279345773,22,1
10584296,50,1
174655694,17,1
429176824,21,1
16163992,37,2
330883904,72,1
106339635,22,2
143812290,17,1
522321522,22,2
135520821,23,2
94363882,18,1
29758059,38,2
81791450,40,2
187388626,35,2
10585434,20,2
49623440,26,1
58855441,43,1
2288215,32,2
2288257,27,1
174659019,54,2
360667975,30,1
202585399,20,1
202585735,36,1
470238033,16,2
143814436,22,2
522323495,80,2
106344813,21,2
106344919,23,2
429194738,52,1
94374836,22,2
81800850,21,2
153489459,21,1
304534981,19,1
38560802,32,2
29765116,26,1
187394611,31,2
2289214,27,2
58859970,29,2
219258844,30,2
22242316,27,2
522331479,42,1
163184454,20,2
429232340,26,1
153492178,23,1
81805330,23,2
389323399,22,2
29769118,34,1
279379622,89,2
22242872,24,1
330915738,39,1
256748844,22,2
522377313,32,1
174677986,40,2
429244576,24,2
163190322,40,2
304559525,17,1
81810849,43,1
470314390,27,2
470362622,34,1
94388048,54,2
38563589,23,2
49631252,26,2
2290720,32,2
187412800,21,1
10590471,51,2
5882251,32,2
389348800,24,1
69199626,29,2
22247015,34,1
135528130,22,2
330925623,17,1
202616295,48,1
174679367,60,1
304561523,22,1
236041539,33,2
2291446,29,2
2292319,34,2
94397906,33,1
522380250,15,2
522434065,28,2
5883075,26,2
5883124,38,2
5884251,34,2
122556616,22,1
22247998,28,2
69214076,32,1
106362965,30,2
256769226,30,1
330941929,38,1
174685824,43,2
163195807,31,2
236053078,30,1
470432686,20,2
2293550,33,2
2293944,35,2
58873186,42,2
29778678,38,2
29779651,39,1
38575055,32,1
429269028,62,2
522452282,54,1
279396821,42,1
219277610,45,1
16171378,27,2
135536622,22,2
163197313,22,2
174689531,20,2
2295433,32,2
202644598,23,1
143825731,20,1
122566759,25,2
429293407,25,2
522494539,28,2
10601524,24,2
279405932,24,2
5885993,25,1
22257436,30,2
22257784,34,1
106367845,24,2
153502926,19,1
236082080,20,2
49636981,22,2
429297398,23,2
29790080,21,1
94416496,24,2
5887648,32,1
470442014,118,1
143831585,21,2
522510828,15,1
16176427,26,2
22267544,30,1
22267655,31,2
22268122,27,2
81821452,46,2
219292938,19,2
236085603,16,1
163208399,19,2
2298618,22,1
10603828,22,1
10604272,30,2
94418201,26,1
122570419,27,2
143833151,22,2
470457838,27,2
16180986,32,2
429322689,39,1
153512439,35,2
187449025,21,2
22271375,22,1
522563853,35,2
256810227,30,2
202665603,33,2
58882933,36,2
5890866,26,1
5890910,24,1
174730650,108,1
16182397,25,1
106391216,19,1
236089315,22,2
69242685,25,2
429356906,27,2
153516898,103,2
389412009,25,1
163226100,21,1
219308037,32,2
470523924,39,2
49639558,28,2
5891108,26,1
5891452,29,1
256831307,18,2
10610506,29,1
202673707,24,1
94424173,20,2
174731965,21,2
135545813,29,1
522577925,16,1
16184575,26,2
304617117,21,1
2302047,38,2
5892366,34,2
10611760,32,2
58889103,26,2
94425147,25,1
143840072,23,2
38589246,38,2
174733251,24,2
69246329,23,2
522580173,38,2
163231496,25,2
22277093,28,1
122592953,106,2
470544201,49,2
2303191,40,1
2303959,30,1
2305362,24,2
360912456,117,2
5895903,38,2
429388164,23,2
58890934,20,2
16186791,30,1
143846149,22,2
49645294,61,2
236108695,21,2
174747290,29,2
122598892,22,2
470555573,31,2
10616434,32,2
202686646,38,1
202687398,26,2
429413594,15,1
58894545,26,2
163248116,22,2
522588255,16,1
94433062,21,1
94439158,30,1
81835614,22,2
49646064,26,2
16187421,33,2
16191951,50,2
187475322,73,2
236109620,18,2
331034169,22,1
174748423,18,1
429414119,25,2
360926266,20,2
135562661,31,2
522604194,30,2
389463236,24,2
122628870,39,1
38595008,24,2
202711421,27,1
5898904,21,2
58900323,26,1
106432692,21,1
360936428,24,2
81839775,32,2
389483247,30,2
429438596,23,2
522662383,26,1
470609733,27,2
153532590,58,1
29815154,30,2
22284321,29,1
236116333,39,1
163255034,40,2
38599149,22,2
94448628,25,2
219371803,22,1
279531698,24,2
143864184,22,2
16194777,33,1
29817847,24,1
304672695,23,2
522681659,22,2
2312262,29,1
69273620,22,2
331063346,47,2
10625247,38,1
256899894,21,1
163268433,21,2
279534605,18,1
236122189,36,2
16198172,31,2
29821644,28,2
22294527,29,1
522706320,23,2
2312847,30,1
2313268,27,2
429513119,26,1
38602224,22,1
256914190,24,1
49658368,26,1
94454139,24,1
122654304,24,2
16199135,27,1
153543037,31,1
81882643,33,1
81889513,18,1
2315155,27,1
2315252,25,1
5908154,33,2
58918068,21,2
38603320,31,1
174774905,23,2
135587439,21,2
522732280,28,2
94459675,21,1
187525007,23,1
389522149,25,2
153546391,19,1
58918897,28,1
81893879,48,2
279567228,53,2
522760140,20,1
236146911,21,1
187527574,23,2
49671130,30,2
69279212,22,2
69283795,20,1
106470405,20,1
304760161,43,1
389522923,22,1
153547473,25,2
163285704,22,2
16203294,31,2
16203716,35,2
38606907,24,1
58922187,24,2
2317722,31,2
81896796,24,1
279571180,17,1
135589638,20,1
187529491,26,2
522775350,15,2
470664798,60,1
49673826,21,1
361029625,22,2
331116934,28,2
106493014,21,1
58926036,111,1
38617558,31,1
2319022,30,1
5913884,35,1
22305275,47,2
10637453,26,1
29831935,55,1
94470912,38,2
429563083,21,1
236154391,43,1
236154959,26,2
470684102,16,2
16205301,40,2
106495480,37,2
153553481,32,2
256956599,38,2
389560381,29,1
143882680,23,1
122680693,30,2
279577267,33,1
236157139,36,1
69290366,35,1
361040683,19,1
522802922,19,1
153554663,21,2
143883913,25,2
2322255,41,2
2322447,50,2
331144383,24,1
135600505,18,2
279585069,22,1
38633682,26,2
69295144,32,1
522814540,21,1
2323088,32,2
2323515,30,1
5917197,32,1
389572416,33,2
256960764,29,2
163300822,40,2
429608848,24,2
69295677,48,1
81932680,20,2
94483401,38,1
361078939,25,1
522848045,16,2
5921075,32,2
304824808,22,1
187561867,32,1
2325783,41,2
2325810,39,2
389588514,19,1
122693445,19,2
331161708,30,1
22314851,26,2
470773768,40,1
429616760,26,2
153561608,35,2
58937409,21,1
69306081,35,2
94490148,24,2
16221288,35,1
135611168,39,2
522860248,33,1
10649083,27,2
187565948,22,1
143891416,19,2
122694222,17,1
279600724,22,1
2326333,31,1
2326870,34,2
236168375,32,2
256982900,33,2
29839278,21,2
429626431,27,2
163302722,28,2
16223924,28,1
361085994,19,1
81939165,20,1
38643187,36,1
38643877,22,1
143893018,24,2
49694115,17,2
470866852,39,2
236208767,43,1
202778915,32,2
522882596,27,2
304849145,21,1
257005644,22,1
22322447,30,1
429639711,23,2
153563376,36,2
135616982,22,2
5930849,35,2
10651992,34,2
58946508,23,2
143897527,26,1
279631236,33,1
470881030,28,2
202782397,36,1
522890405,18,2
389643201,29,2
389643226,25,2
304853303,22,1
429647475,26,1
153567513,22,2
16230017,36,2
5932153,41,2
81943222,20,1
331184312,16,1
135617789,36,1
135618304,21,2
38645038,25,2
106551556,22,2
219444554,18,2
58952248,25,1
202782647,28,1
94495618,23,1
174827830,117,2
389656064,33,1
153568590,30,1
122713946,21,1
5933818,34,2
187592749,24,1
257030271,16,1
10654495,23,2
470945477,37,2
522892890,57,2
522893064,32,2
2331605,31,2
2332158,35,2
219445307,23,1
94496583,103,2
106564289,21,1
29850564,24,1
143904433,22,2
58958591,40,2
279644443,24,2
202794049,16,1
16232841,37,2
331190399,32,2
135623237,22,2
10654993,25,2
10655678,32,2
361151568,28,1
522986852,27,2
163322881,21,1
236269086,65,1
304879306,33,1
187603513,33,2
219446378,20,1
2332725,30,2
49704826,23,2
470990431,35,2
429731999,23,1
153571579,19,2
331199902,27,2
49708860,22,1
429735873,25,2
153572022,20,2
187612787,28,2
174846263,19,1
174847097,40,2
257070268,19,1
22334183,27,1
331206602,19,2
