id,age,sex,city,education_status,relation,relatives,love_relation,sport_fitness,job_money,history_politics,news,friends,followers,avg_likes,posts,avg_views,repost_ratio
6273901,3,2,1,0,0,0,1,1,1,1,1,2,1,1,4,5,10
19381833,1,1,2,0,0,4,2,0,1,0,1,4,3,6,3,5,2
19384786,1,1,2,0,0,0,2,1,1,0,1,2,3,1,6,2,8
15621421,10,2,2,0,3,0,1,1,1,2,1,2,1,1,5,2,1
19486127,2,2,3,0,1,3,2,1,1,1,1,1,2,1,6,1,9
12340094,1,1,2,0,4,5,2,1,1,1,1,3,3,3,4,5,5
17875476,2,1,2,0,0,0,1,1,1,1,1,1,3,2,5,5,5
15991144,4,2,1,0,0,0,3,0,3,0,0,2,1,1,5,1,10
14099641,3,2,1,0,1,0,2,1,1,1,1,1,2,1,6,1,10
14117267,2,2,2,0,0,0,1,1,1,0,1,2,2,1,6,2,7
20095925,3,2,2,3,4,0,1,1,1,0,1,3,1,1,6,2,10
16446225,2,1,2,0,0,0,2,1,1,1,1,4,3,4,5,6,6
20112974,4,2,2,0,0,0,2,1,2,0,1,3,1,1,6,1,9
18326437,3,1,2,4,1,1,2,1,1,1,0,5,6,1,6,2,5
20150519,3,1,2,0,0,0,1,1,1,1,1,3,6,1,6,3,5
20181449,3,2,1,0,0,0,1,2,1,1,1,1,0,1,5,1,2
16522749,3,1,1,0,0,3,2,1,1,1,1,4,5,2,6,3,8
14424181,4,1,2,0,0,0,5,1,1,1,1,2,5,1,6,1,9
16784747,3,2,1,0,4,1,1,2,1,0,1,4,3,2,6,5,5
20629978,10,1,2,0,0,0,2,0,0,2,0,1,1,1,6,2,9
20637108,1,1,2,0,0,0,3,0,1,0,0,2,2,2,4,6,8
20653934,3,2,1,0,0,0,2,1,1,0,1,3,2,1,6,2,10
17026115,1,2,1,0,0,0,2,0,1,1,1,3,3,1,4,5,9
20710626,2,1,1,0,0,0,1,1,1,0,0,4,6,3,6,5,4
11862178,4,2,1,0,0,0,2,1,1,1,1,1,1,1,6,1,10
17266528,2,1,1,0,0,0,1,0,1,0,1,1,3,2,6,2,8
12041717,2,1,3,0,4,1,2,1,1,0,1,3,6,1,5,3,8
10479073,3,2,2,0,0,0,1,1,1,1,1,4,3,1,6,2,10
21166123,1,1,1,0,0,0,2,0,1,1,1,1,3,2,4,5,7
17802377,2,2,2,0,0,0,2,1,1,1,1,5,6,1,6,2,9
19580647,1,1,1,0,0,0,3,0,0,0,1,2,5,3,2,6,7
17798275,1,1,1,0,0,0,2,1,1,0,1,1,2,5,3,6,3
12279251,3,2,2,0,0,0,2,1,1,1,1,3,2,1,6,3,5
19771062,2,1,3,0,1,2,2,1,1,1,1,1,0,1,6,2,10
21636849,4,1,2,0,0,0,3,1,0,0,1,2,1,2,1,6,5
18020893,2,1,1,1,1,2,1,1,1,1,1,6,6,8,1,0,0
21618896,1,2,1,0,0,1,2,0,1,1,1,3,2,1,6,2,9
21800031,10,1,2,0,0,3,1,1,0,2,1,2,1,1,6,2,10
21829569,2,2,1,1,1,1,2,1,1,1,1,1,1,1,5,1,9
20016131,3,2,2,0,0,0,1,1,1,0,1,3,2,1,4,5,2
16342258,3,1,1,0,0,0,1,0,1,1,1,1,2,1,6,1,8
18447451,3,2,1,0,0,0,2,1,1,1,1,3,6,1,6,2,8
16690977,6,1,2,0,0,0,1,1,1,1,1,0,6,1,5,6,2
20548973,4,1,1,1,4,1,2,0,1,0,1,1,1,1,5,4,7
18723146,3,2,1,0,0,0,1,1,1,0,1,1,3,1,6,1,8
22681795,2,1,2,0,0,0,3,1,1,1,1,3,6,2,6,5,4
11963847,2,1,2,0,0,0,2,1,1,1,1,5,4,1,6,3,4
17359083,6,1,1,0,0,7,5,1,1,0,1,1,2,2,4,6,0
19229892,3,1,2,0,0,0,2,0,0,1,1,1,2,1,5,4,7
17477382,5,2,1,0,0,0,1,0,1,1,1,3,1,2,6,5,5
23097236,2,1,1,0,0,0,2,1,1,0,0,1,2,1,6,1,8
21238148,4,1,1,3,0,0,2,1,1,1,1,2,2,1,6,2,10
21238148,4,1,1,3,0,0,2,1,1,1,1,2,2,1,6,1,10
23487540,1,1,1,1,0,1,1,1,1,1,1,4,4,1,6,1,7
23884247,2,1,2,0,0,0,2,1,1,1,1,2,5,2,4,5,5
11051546,2,2,2,0,0,0,2,0,1,1,1,2,1,1,6,1,10
18170578,3,1,1,0,0,0,2,1,1,1,1,4,6,1,6,1,8
12863867,4,1,1,0,0,0,2,1,0,0,0,2,4,1,6,2,9
14395994,1,1,1,1,0,1,2,0,1,1,1,2,5,6,4,6,3
12979769,5,1,2,0,0,0,1,0,3,0,1,2,6,1,6,1,9
24628761,2,2,1,0,0,0,1,0,1,0,0,1,2,1,6,1,9
20433195,2,2,3,0,0,0,2,1,1,1,1,2,2,1,6,3,8
14646467,5,1,2,0,4,5,2,0,1,1,1,2,2,1,6,2,9
20486867,1,1,2,0,0,0,1,0,1,0,1,1,4,1,6,1,9
26093390,2,2,2,0,0,0,2,1,1,1,1,3,2,1,6,1,7
22751961,5,2,1,0,0,0,2,1,1,1,1,1,2,1,6,1,9
22790647,2,1,1,0,0,0,2,0,1,0,1,1,2,4,2,6,2
13435926,2,1,2,0,4,8,1,1,1,1,1,3,1,1,6,2,9
17524515,6,2,1,0,0,0,2,1,1,1,1,6,1,1,6,5,10
27070044,4,1,1,0,0,0,2,1,0,1,1,2,3,2,5,5,3
23161353,5,2,2,0,0,0,1,2,0,1,1,2,2,5,2,6,2
27068537,2,1,1,0,0,0,2,1,1,1,0,5,3,2,6,3,9
27106906,2,1,2,0,0,0,3,0,1,1,1,2,2,1,5,6,7
12115748,3,1,3,0,0,0,3,1,1,0,1,3,6,1,6,2,9
23196517,2,1,1,0,0,0,2,1,1,0,1,2,6,5,2,6,4
21555439,2,1,1,0,0,0,1,0,0,1,1,2,2,1,5,1,8
21555439,2,1,1,0,0,0,1,0,0,1,1,2,2,1,6,1,6
10910718,4,2,2,0,0,0,2,0,1,1,1,2,1,1,6,2,10
12446809,3,1,2,0,0,0,1,1,1,0,1,2,1,1,6,1,6
21688753,2,1,1,0,0,0,1,1,1,1,1,6,6,5,6,6,6
21819716,6,2,2,3,1,0,2,1,1,1,1,6,3,1,6,2,10
21819716,6,2,2,3,1,0,2,1,1,1,1,6,3,1,6,0,9
14202088,4,1,1,3,0,0,2,1,1,1,1,2,2,1,5,5,6
28515631,2,2,1,0,0,0,2,2,0,1,1,2,3,1,6,2,2
28567610,7,2,1,3,4,1,2,0,1,1,1,1,1,1,5,2,10
8221533,3,1,2,0,0,0,1,1,1,1,1,5,3,1,6,4,8
28507421,4,2,1,0,0,0,1,1,2,1,1,2,2,1,6,3,6
28644411,3,1,2,0,0,0,4,1,1,1,1,3,3,1,6,3,8
24373645,2,2,2,0,0,1,1,1,1,1,1,3,2,1,6,2,7
9722465,4,2,1,0,0,0,1,1,1,1,1,2,5,6,1,6,10
28963818,3,2,1,3,1,0,2,1,1,1,1,1,1,1,4,5,8
20777534,3,2,1,0,0,0,2,1,1,1,1,1,1,1,6,1,9
29786459,2,1,1,0,0,0,2,0,1,1,1,4,2,2,5,6,5
26800170,3,1,3,0,0,0,2,1,1,1,1,3,3,1,6,3,4
23007962,3,1,2,0,0,0,2,1,1,1,1,1,5,1,6,1,2
27096635,6,1,3,0,0,0,2,1,1,1,1,2,4,1,6,5,8
21211328,2,1,2,0,1,1,1,0,1,0,1,3,4,2,6,2,6
23288529,2,1,1,0,0,0,1,1,0,0,1,2,4,3,2,6,4
21235414,5,1,2,3,4,3,3,1,1,1,1,6,2,1,6,1,10
23232859,1,2,1,0,0,0,2,1,1,1,1,1,6,8,4,6,10
31205229,1,2,2,0,0,0,2,1,1,1,1,2,2,1,4,6,10
19622956,3,1,1,0,0,0,2,0,0,1,1,2,2,5,1,6,5
31256436,1,1,2,1,0,0,1,0,1,1,1,3,2,2,2,6,6
31260384,3,1,2,0,0,0,2,0,1,0,0,4,4,1,6,3,7
21477119,6,1,2,0,0,0,4,1,0,0,1,1,1,1,6,1,10
13873990,4,1,2,0,0,0,2,1,1,1,1,2,1,1,6,4,8
31709902,2,1,2,0,0,1,1,1,1,1,1,1,1,1,5,1,10
21709519,2,1,1,3,0,2,2,0,1,0,1,2,2,4,4,6,6
19855929,7,1,2,0,1,1,1,1,1,5,1,3,2,1,6,2,9
8234754,6,2,3,0,0,0,2,1,1,1,1,2,1,1,6,1,10
28723206,1,1,2,0,0,0,2,0,1,1,1,6,3,1,6,4,6
32307037,2,1,2,0,0,0,2,1,1,0,1,2,4,2,6,5,8
32650749,1,2,2,0,0,0,1,0,2,0,2,1,2,4,1,6,0
29175137,1,2,1,0,0,0,2,0,1,0,1,1,2,1,5,4,8
13038252,8,1,1,0,0,0,2,0,0,0,2,2,6,8,1,6,9
14627582,7,2,2,0,0,0,1,1,1,1,1,2,1,1,6,1,10
29531019,2,2,2,0,0,0,1,1,1,1,1,1,3,1,2,6,8
29638107,4,2,1,0,0,0,2,1,1,1,1,3,4,1,6,2,8
17049360,1,2,2,0,0,2,1,1,1,1,1,3,4,1,6,2,9
22534222,3,2,2,0,0,0,1,1,1,1,1,2,6,1,6,5,8
17464822,11,1,2,0,1,0,1,1,1,1,1,5,1,1,6,1,10
17464822,11,1,2,0,1,0,1,1,1,1,1,5,1,1,6,1,10
34129989,2,2,2,0,0,0,1,0,2,1,2,2,2,1,5,1,9
34664676,3,2,1,3,4,0,1,1,1,1,1,2,1,1,6,1,8
27412387,3,2,1,3,2,6,1,1,1,1,1,2,3,1,6,1,7
27820934,2,1,2,0,0,0,2,0,0,1,1,2,5,5,4,6,1
23821135,6,1,2,0,0,0,3,1,1,1,1,3,4,1,6,5,9
28353060,2,1,2,0,0,0,1,1,1,1,1,2,3,3,5,6,2
35585885,8,1,2,0,0,0,1,1,0,1,1,2,2,1,6,2,10
28444513,3,1,2,0,0,0,2,1,1,0,1,3,3,2,6,3,2
36203439,4,2,2,0,0,0,2,1,1,1,1,5,0,1,6,3,10
16602886,2,1,1,1,1,5,1,0,1,0,1,2,2,1,6,1,7
9777847,6,1,1,0,0,0,2,1,1,1,1,3,2,1,6,2,10
29244391,3,2,2,0,0,0,2,0,1,1,1,2,2,1,5,5,10
24759183,3,1,1,0,0,0,2,1,1,0,1,3,6,1,6,2,9
18754264,3,1,1,0,0,0,1,1,1,1,1,5,3,2,5,3,6
33263422,1,1,1,0,0,0,2,1,1,1,0,1,2,1,1,6,5
37191644,4,2,1,0,0,0,2,1,1,1,1,4,4,1,6,1,10
18770859,2,1,2,3,0,2,1,1,1,1,1,6,6,2,6,6,7
37332493,2,1,1,0,0,7,2,0,0,0,0,2,3,2,5,5,2
37859183,1,1,1,0,0,0,2,0,1,0,1,5,3,1,6,3,9
27096605,6,2,1,0,0,0,0,0,0,5,0,2,2,2,5,5,3
38382394,2,1,2,2,2,0,2,0,1,1,1,2,3,1,6,2,8
31003648,3,2,1,3,0,0,1,0,1,0,1,5,5,6,2,6,7
19526389,2,1,1,0,0,0,2,1,1,1,0,2,4,3,4,6,5
38938504,2,1,1,0,0,0,3,0,0,1,0,2,2,3,4,6,5
38961398,2,1,2,0,0,0,1,1,1,1,1,4,6,3,5,6,8
38969624,6,2,2,0,0,0,1,1,1,1,1,6,2,1,5,5,2
27872618,0,1,2,0,0,0,4,0,1,1,1,1,2,6,1,6,10
39458620,1,2,1,0,0,0,2,1,1,1,1,4,2,1,5,3,5
39939192,2,1,3,1,4,0,1,1,1,1,1,6,6,7,6,6,3
28516477,2,1,3,0,0,0,1,1,0,0,1,2,2,3,1,0,8
35744668,3,1,2,0,0,0,2,1,1,1,1,1,3,2,5,5,6
40412669,2,2,1,0,0,0,2,0,1,1,1,2,1,1,6,1,10
40679504,2,1,1,0,0,0,2,1,1,1,0,2,3,2,1,6,7
33010380,1,1,2,0,0,0,2,1,0,1,0,1,2,2,4,6,7
41392842,1,2,2,0,0,0,1,1,1,1,2,2,5,1,6,1,9
41719663,4,1,1,0,0,0,2,1,1,1,1,2,1,1,6,1,9
41813829,2,1,1,1,0,4,2,1,1,0,0,2,2,1,5,2,7
29824602,8,1,1,4,0,0,1,1,1,1,1,6,2,1,6,3,9
38034096,1,2,2,0,0,0,2,1,1,0,1,2,2,4,1,6,4
8849325,3,1,1,0,0,0,1,0,0,0,1,5,6,4,2,6,4
43002597,3,1,1,0,0,0,2,1,1,1,1,2,2,1,5,4,9
27106984,1,1,1,0,2,1,1,0,1,0,1,2,3,2,6,1,9
34425442,3,1,2,0,0,0,3,1,1,1,1,3,4,1,6,2,8
27192925,6,1,2,0,0,0,2,1,1,1,1,2,2,1,6,1,10
30742595,9,1,2,0,0,0,1,0,0,1,1,3,3,5,6,6,3
34477872,3,1,1,0,0,0,2,0,1,1,1,3,3,1,6,1,9
34499614,3,2,2,1,0,2,1,1,1,1,1,3,3,1,6,1,6
43857987,2,1,1,0,0,1,1,0,1,1,1,2,3,4,4,5,7
27623798,2,1,1,0,0,0,4,1,1,1,1,2,3,3,3,6,7
39110645,2,2,1,0,0,0,1,0,0,1,0,3,1,1,5,6,9
27995639,1,1,2,0,1,3,1,2,1,0,1,2,2,1,6,2,8
39645566,2,1,2,0,0,0,2,1,1,1,1,3,5,1,6,2,4
35469950,6,2,1,3,1,0,2,1,1,1,1,5,2,1,6,4,7
45156979,2,1,3,0,0,0,1,1,1,1,1,2,6,1,5,2,8
32140520,2,1,2,0,0,0,1,1,1,1,1,6,6,2,6,5,6
12845508,1,1,2,0,0,0,1,0,1,0,1,2,2,1,6,2,10
29116286,3,1,2,0,0,0,1,1,1,1,1,1,1,1,6,1,10
40815263,2,1,1,1,0,5,1,0,1,1,1,1,1,1,6,1,9
32679559,3,2,3,0,0,6,1,1,1,1,1,5,5,1,6,3,9
36753835,1,2,2,0,0,0,4,0,1,1,1,2,1,1,2,6,10
33187388,2,2,3,0,0,0,2,1,1,1,1,4,3,1,6,2,9
46454808,1,1,1,3,0,0,2,0,1,0,1,3,5,1,6,1,10
41487402,4,1,1,3,0,6,1,1,1,1,1,4,4,1,6,2,9
18866116,5,2,1,0,0,0,2,1,1,1,1,3,2,1,6,2,8
37524316,1,1,1,0,2,0,3,0,0,0,1,2,6,1,6,2,7
47227232,2,1,3,0,0,0,2,1,1,1,1,2,1,2,4,6,7
30295719,1,1,1,0,0,0,2,1,1,1,1,3,5,1,6,1,10
43645133,3,2,1,3,0,4,2,0,0,0,0,4,6,1,6,4,6
48892707,1,1,2,1,0,3,2,1,1,0,1,2,4,2,4,6,10
44055990,2,2,3,0,0,0,1,1,1,1,1,6,4,3,5,6,7
48930714,5,2,1,3,4,1,2,0,1,1,1,1,1,1,5,2,10
39045122,1,1,1,0,1,0,2,1,1,1,1,2,3,1,6,3,5
49466683,3,2,2,1,1,0,0,0,2,2,0,1,2,1,6,2,9
23884601,2,2,2,1,0,1,1,1,1,1,1,6,4,1,6,4,3
11028288,2,2,1,0,0,0,1,1,2,1,1,2,3,1,6,1,6
28275278,3,1,1,0,0,0,2,0,1,0,0,2,2,1,6,1,9
49549979,2,2,2,0,0,0,0,0,1,1,1,1,2,1,5,5,1
44772048,1,1,1,0,0,0,2,0,0,0,2,1,3,5,1,6,3
49811563,1,2,1,0,0,0,2,0,1,1,1,3,2,7,2,2,3
35840715,2,1,2,0,0,0,1,1,1,1,1,2,2,2,5,5,8
49933781,1,2,1,0,0,0,2,1,1,1,1,2,3,1,6,1,10
35936394,2,1,2,0,0,2,2,1,2,0,0,2,6,6,1,6,10
22047409,2,1,2,0,0,0,1,1,0,1,1,1,4,1,6,1,8
50353695,3,2,1,0,0,0,2,1,1,1,1,4,1,2,4,4,6
46597820,8,1,2,0,0,0,2,1,1,1,1,1,1,1,4,2,7
50889354,2,2,1,0,0,0,2,1,1,1,1,5,5,2,6,1,8
46768992,2,2,1,0,0,0,2,1,1,0,1,6,6,1,6,2,10
41883630,5,2,1,0,0,0,1,1,1,0,1,2,1,1,5,5,7
51166239,1,2,1,0,0,0,2,0,1,0,1,1,1,1,4,6,8
51221309,2,2,1,0,0,0,1,0,1,0,0,1,3,1,6,1,9
47387173,2,2,2,0,0,0,1,0,1,0,0,6,3,8,5,6,6
22755904,2,1,2,0,0,0,2,1,1,1,1,3,4,7,5,6,1
47912967,9,1,3,0,0,0,2,0,0,0,2,1,2,1,6,1,10
17713321,3,1,1,3,4,1,1,1,1,0,1,6,5,2,6,4,6
43687016,2,1,2,0,0,0,2,0,1,1,1,2,6,3,4,6,3
38732577,1,2,1,0,0,0,2,1,1,1,1,4,3,3,5,6,3
43680416,3,2,3,0,0,0,1,1,1,1,1,6,6,1,6,4,7
52446358,2,1,1,0,0,0,2,1,1,1,1,3,4,2,6,2,8
31378298,3,2,1,0,0,0,3,0,0,0,0,6,6,7,5,6,3
52575682,4,2,1,0,0,2,2,1,1,1,1,1,2,4,3,2,3
52800390,4,1,1,2,4,0,3,0,0,0,0,2,1,3,3,6,3
52865706,2,2,1,0,0,0,3,0,1,1,1,1,1,1,5,3,7
52878040,5,2,1,0,0,0,1,1,1,1,1,5,1,1,6,1,6
53025027,3,1,3,0,0,0,2,1,1,1,1,2,4,1,6,3,5
53034644,1,1,1,0,0,0,1,0,1,1,1,2,2,1,5,3,10
35963581,3,1,2,0,0,0,1,1,1,1,1,5,6,1,6,2,6
50049952,1,2,2,0,0,0,0,0,1,1,1,4,1,4,3,5,3
50091698,2,1,2,3,0,5,1,0,1,1,1,1,2,1,6,0,9
20329167,2,2,2,0,0,0,2,1,1,1,1,5,4,1,6,3,8
53746747,1,2,1,1,0,1,1,0,1,0,1,2,1,4,1,6,7
53774771,3,1,3,0,0,0,2,1,1,1,1,2,5,1,6,3,9
53818403,3,2,1,0,0,0,1,0,1,1,1,1,2,1,6,1,9
54396083,2,2,2,1,0,0,1,0,1,0,1,2,1,1,6,1,10
50873684,1,1,1,0,0,0,2,1,1,0,0,1,6,8,1,6,0
33733860,3,1,2,0,0,2,1,0,1,1,1,2,4,1,3,5,10
47447723,1,1,1,0,0,0,2,0,1,1,1,2,3,3,4,6,7
55500315,5,2,1,3,4,7,2,2,1,1,1,6,3,1,6,2,10
55658602,1,2,2,0,0,0,1,1,1,1,1,4,1,1,6,1,9
55777023,2,2,1,0,2,0,2,1,1,1,0,2,3,5,5,5,3
55779045,1,1,2,0,0,0,3,0,1,0,1,1,5,4,5,6,5
48657560,1,1,1,0,0,0,2,0,1,0,0,2,5,1,6,1,10
34696532,3,1,1,0,0,0,2,0,1,0,0,1,2,1,6,1,10
52403333,2,2,3,1,1,0,2,0,1,0,1,1,2,1,2,6,9
34938985,0,2,1,0,0,0,3,1,1,1,1,2,3,1,5,2,10
56211849,1,1,1,3,1,0,2,0,0,1,1,3,2,5,5,6,3
39239368,1,1,1,0,0,0,3,1,1,0,1,4,4,3,5,5,9
39302304,2,1,2,0,0,0,1,1,1,1,1,3,3,1,6,2,7
56648991,2,2,1,0,0,0,2,0,1,1,1,1,1,1,6,1,7
52980248,3,1,2,1,0,1,2,1,1,1,1,1,2,1,6,1,10
39788504,4,1,1,0,0,0,1,1,2,0,0,1,2,1,6,3,7
56778609,1,1,1,0,0,0,2,0,1,0,1,5,3,2,6,4,8
50120978,1,2,2,3,1,0,2,0,1,0,1,1,2,1,5,4,10
57375682,1,2,1,0,0,0,2,0,1,1,0,2,1,1,5,4,8
45494590,1,1,2,0,0,0,2,0,1,1,1,3,3,1,1,6,8
57751642,1,1,2,0,0,0,2,0,1,1,1,2,3,1,4,5,10
45853213,1,1,2,0,4,7,2,1,1,1,1,2,1,3,4,6,8
54108616,1,1,2,0,0,0,2,1,1,0,1,1,3,2,4,5,8
50690526,0,1,2,0,0,0,1,1,1,1,1,5,5,6,4,6,5
37730117,0,1,3,0,0,0,3,1,1,1,1,4,5,5,1,6,10
58761201,3,1,3,0,0,0,2,0,0,0,1,3,5,1,6,2,8
51354610,1,2,2,0,0,0,1,0,1,0,1,2,2,2,2,6,8
55269609,2,1,1,0,2,4,2,0,1,1,1,3,3,3,5,6,5
43197783,6,2,1,2,4,0,1,0,1,2,2,1,1,1,6,2,8
55362541,2,2,1,0,0,0,1,0,1,1,1,2,2,1,6,1,9
34319231,2,1,1,0,4,0,1,0,1,0,1,1,1,1,1,3,0
51711626,2,1,2,0,0,0,1,0,1,1,1,1,6,4,1,6,0
19534508,3,1,2,0,0,7,4,1,1,1,1,3,6,2,6,5,6
38848804,1,2,1,1,2,0,2,0,1,1,1,2,2,2,4,6,1
60030493,2,2,1,0,0,0,2,1,1,1,1,2,2,1,6,2,9
39272762,2,1,1,0,1,1,1,1,0,0,1,6,2,2,6,5,9
56314147,3,2,1,0,0,0,2,1,1,1,1,1,2,1,6,1,9
49621455,2,2,2,0,0,0,1,1,1,1,1,2,3,1,5,2,9
53141229,1,2,1,0,0,0,2,0,1,1,1,5,4,5,4,6,5
49814784,1,2,1,0,0,0,2,1,1,1,1,4,3,7,2,6,1
49838238,6,2,1,3,0,0,1,0,2,1,1,1,1,1,5,6,7
61631174,2,1,1,0,0,0,3,1,1,1,1,4,1,1,6,0,10
36010008,1,2,2,0,0,0,1,0,1,0,1,1,1,1,5,2,10
61818415,2,2,3,0,0,0,2,1,2,1,1,1,6,7,1,6,2
53741118,2,1,2,0,0,0,2,0,0,0,0,1,2,1,5,4,9
62019420,2,1,3,0,0,0,4,1,1,1,1,1,4,4,5,6,2
57720983,11,1,2,0,4,0,2,1,1,1,1,5,3,1,6,2,10
62073719,1,1,1,0,1,2,2,0,1,0,1,5,2,6,3,6,5
41630040,3,1,1,0,0,0,3,1,1,1,1,6,6,7,6,6,4
51382074,2,2,1,0,0,0,1,1,1,0,1,3,2,1,6,1,9
58919980,4,2,1,0,0,0,2,0,1,0,1,1,1,1,4,5,1
51492143,4,2,1,0,0,0,1,1,1,1,1,3,6,2,5,5,6
55288639,1,1,1,0,0,7,2,0,1,0,1,1,2,2,5,2,4
63826717,1,1,1,0,0,0,2,0,0,0,1,2,3,6,2,6,1
38171569,3,2,2,0,0,0,1,1,1,1,1,2,6,1,6,2,10
34532960,2,1,2,0,1,1,2,1,1,1,1,1,5,1,6,1,7
60181828,2,2,2,1,0,2,1,1,1,0,1,5,6,1,6,1,10
56171835,3,2,2,0,0,0,2,1,1,1,1,2,1,1,6,2,10
60442257,0,1,2,0,0,3,0,3,0,1,0,3,2,2,6,5,5
64860197,2,2,2,0,0,0,2,0,1,1,1,2,2,1,5,5,2
65177378,2,1,1,0,0,1,0,0,0,0,0,2,2,2,4,5,3
44699196,5,1,2,0,0,0,1,1,1,1,1,3,4,1,6,1,9
45382192,2,1,2,0,0,0,1,1,1,1,1,2,6,3,6,3,6
12897278,3,1,1,1,1,4,1,0,1,0,1,2,1,1,6,1,9
62123228,2,1,1,0,0,0,2,1,1,0,1,1,1,2,4,5,2
58172989,3,2,2,0,0,0,2,1,1,1,1,3,3,1,5,5,7
66696572,2,1,1,0,0,0,2,1,1,0,1,2,6,6,5,6,4
66782858,1,1,1,0,0,0,1,1,1,1,1,1,5,1,5,3,10
66813986,7,1,1,0,0,2,1,1,1,0,1,1,1,1,6,1,10
58535748,0,2,3,0,0,3,0,1,1,0,0,1,1,1,4,1,1
67369031,3,1,1,0,4,3,3,1,1,1,1,3,6,2,6,5,7
63271407,1,1,3,0,0,0,1,0,1,3,1,4,3,4,4,6,7
59011870,1,1,1,0,1,0,3,0,1,0,1,1,6,1,1,6,10
67467107,1,2,1,0,1,0,1,1,1,1,1,2,5,1,6,3,9
67739765,2,1,3,1,0,0,2,1,1,0,1,2,2,1,6,1,9
67774695,1,2,1,0,0,0,1,1,1,3,1,2,3,4,3,6,2
55542816,2,2,1,0,0,0,2,1,1,1,1,1,1,2,2,6,8
59761776,0,2,2,0,0,0,2,1,1,1,1,2,1,6,1,6,0
52235349,5,1,1,0,4,1,4,0,1,1,1,2,2,1,6,1,10
60028414,1,1,3,0,0,1,2,0,1,1,0,3,3,1,6,1,8
38858812,2,2,1,0,0,0,2,0,1,0,1,1,2,4,1,6,0
60601682,2,1,1,0,0,0,3,1,1,1,1,3,3,1,6,1,9
69599379,2,1,3,0,0,0,2,1,1,1,0,2,4,1,4,5,9
49705246,1,1,2,0,0,0,2,1,1,0,1,3,4,5,5,5,5
40044765,3,1,2,0,0,0,0,2,1,1,1,1,1,1,5,1,10
70034521,3,2,1,0,0,1,2,1,1,1,1,4,3,1,6,2,10
58141812,2,2,2,0,0,0,2,1,1,1,1,3,2,1,6,2,6
66678630,2,1,1,3,4,4,2,0,1,1,1,4,5,2,6,5,6
71271339,2,1,1,0,0,0,2,1,1,0,1,2,4,2,5,4,10
58259395,5,2,1,0,0,0,3,1,1,1,1,1,1,3,1,5,2
66752831,1,1,1,0,0,0,2,1,1,0,0,1,3,4,1,6,5
58302217,2,1,3,0,0,0,1,1,1,1,1,3,5,3,5,6,6
71437978,1,2,1,0,0,0,1,1,1,1,1,2,2,3,3,6,0
71820974,1,1,1,0,0,0,2,1,0,1,0,2,3,1,6,2,10
71878724,1,1,1,0,0,0,2,0,1,1,1,6,5,2,6,5,5
72313176,1,2,3,0,0,0,1,1,1,1,1,1,4,0,1,2,7
59580902,2,2,3,0,0,0,1,1,1,1,1,2,4,2,4,6,5
64215095,1,2,2,0,0,0,1,2,1,1,1,2,3,1,6,2,9
73580192,2,2,1,0,0,0,1,1,1,1,1,3,3,1,6,1,8
60826793,3,2,1,0,0,0,0,0,0,0,0,1,1,1,6,1,10
69439024,3,1,3,0,0,0,2,1,1,1,1,4,6,1,6,5,7
74445677,3,1,3,0,4,8,1,1,1,0,1,5,6,3,5,5,8
74435230,2,2,1,0,0,0,2,1,1,0,1,1,6,2,3,6,8
75195503,2,2,1,0,0,0,2,0,1,1,1,1,2,1,6,1,10
65634663,2,1,1,1,0,0,1,0,1,1,0,1,2,1,5,5,9
75742393,2,2,2,1,0,4,1,1,1,2,1,2,2,2,4,6,4
66068790,3,2,3,0,1,2,1,1,1,1,0,3,2,1,6,2,10
57759167,1,1,1,0,0,0,1,1,1,0,2,1,2,1,1,6,8
53736466,1,1,2,0,0,0,2,0,1,1,1,6,5,1,6,5,8
22342472,3,1,3,0,0,0,2,1,1,1,1,6,6,1,6,3,7
76567174,1,2,1,0,0,0,1,1,1,0,1,3,3,3,3,6,8
71216707,4,1,1,0,0,0,5,1,1,1,1,2,1,1,6,1,10
50961771,2,1,1,0,0,0,3,0,1,0,1,1,4,4,4,6,3
77013805,1,1,2,0,0,0,2,1,1,0,1,2,3,2,5,5,8
77164357,1,1,2,0,0,0,2,0,1,0,1,4,6,1,6,3,7
72266250,1,2,2,0,0,0,2,1,1,1,1,2,3,1,6,1,8
72369560,1,1,1,0,0,0,2,0,1,1,1,1,6,2,5,6,2
63946221,1,1,1,0,0,0,2,1,1,0,1,2,1,3,5,5,7
78415945,2,2,1,1,1,0,1,1,1,1,1,1,2,1,5,5,9
68170461,7,2,1,0,0,0,2,1,1,1,1,2,1,1,6,2,9
59648761,2,2,2,0,0,3,2,1,1,1,1,4,2,3,4,6,3
79070887,1,1,1,0,0,0,2,0,1,1,1,1,2,1,5,2,10
79236912,1,1,1,0,0,0,2,0,1,1,0,2,3,1,6,1,10
73537781,2,1,1,0,0,0,1,0,1,1,1,2,2,5,4,5,3
60742049,7,2,2,0,0,0,1,1,1,1,1,5,2,2,5,5,9
49414429,3,2,2,0,0,0,3,0,1,1,1,3,2,4,4,6,2
56522122,4,1,1,0,0,0,3,1,1,0,1,3,3,1,6,3,9
61525942,3,1,1,0,0,0,2,1,1,1,1,3,3,1,6,1,8
65924143,5,2,1,0,0,0,4,1,1,0,1,2,2,1,6,2,4
75865493,1,1,2,0,0,0,2,1,1,0,1,2,3,2,6,3,6
