Region,Zone,Type,Year,Season,Month,Day,Hour,Latitude,Longitude,Altitude,t2m,ws,wd,tp,blh,ssr,CVD60,no2,o3,so2,co,pm10,pm2.5
North West,North East,Background Urban,1984,Winter,7,20,15,53.0379391481889,-1.42664273805407,-138.966656417797,292.116091890932,2.9147104590541,324.105723746208,0.0007284612062223,1444.63012373104,6659006.58396024,0.265272203620626,76.2764265264445,17.7420014440198,13.792928596437,1.44162471981933,36.4883962172818,18.6390375422822
East of England,Yorkshire & Humberside,Traffic Urban,1989,Spring,4,17,16,53.3842551582417,-0.942180854246624,2.45939350546394,280.940146665368,4.21296502971367,38.1241058732319,0.0002074105393451,1877.13157038461,4299520.1285245,0.142152960837834,76.2694411553594,17.7395573048638,13.8385766680546,1.44116253746932,36.4829240294014,18.6447319272592
West Midlands,Leicester Urban Area,Traffic Urban,1986,Spring,2,14,12,53.8978800139619,-2.08543406827389,39.0238952934733,274.326465712123,11.0167754877561,79.0544399103902,0.0012163697887222,566.009077697536,1156897.43795679,0.199410754447268,58.6816553690879,21.7770817183009,11.4978481952006,0.956073223629323,47.3539832999029,18.6164466071336
South East,Greater London Urban Area,Traffic Urban,1995,Fall,5,24,16,54.4809086371152,0.146616156465636,-25.0568252611366,281.742366271408,4.14956236755325,175.900674268116,0.0006240571607851,745.811223979861,1410700.10766635,0.188569178380587,82.9678311199378,17.7498053847786,16.2471721627684,2.15321432980354,36.6290532715355,18.6402608576355
Greater London Authority,Kingston upon Hull,Traffic Urban,1987,Summer,8,4,19,53.961486360092,-0.254204665040737,95.7245661461221,289.278354777606,9.26628525794942,356.974024461514,0.0050559222266076,840.349285228932,-5811785.00305118,0.152161527365607,-721.648836538847,19.7695786074995,18.8238696689804,0.942356873247684,35.2573395803661,18.6419606768265
Yorkshire and The Humber,Yorkshire & Humberside,Traffic Urban,1990,Fall,5,7,9,52.5249352666833,0.661128762622016,49.4131899382057,286.542166692653,3.67254275808314,275.092002080587,0.0008584793670827,165.781661970523,489273.074696059,0.263258556380225,76.3847570204919,17.7395278433773,13.8208311634766,1.4428148971974,36.4952898761762,18.6388206992722
Greater London Authority,West Midlands Urban Area,Traffic Urban,1982,Fall,12,16,23,51.8064039252082,-4.15957271118173,59.4148795337635,276.770487722339,7.83278285876732,268.178723188858,0.0044526896360847,851.214891153755,4158216.78271191,0.20150657750351,76.3139025214625,17.7683344836281,13.8056447193752,1.44207408911767,36.490993461411,18.643798123594
West Midlands,Bristol Urban Area,Traffic Urban,1993,Fall,12,11,4,52.8747785723164,-2.35697760672666,91.6465476364196,274.171803911209,1.16364556702936,308.997228636824,0.0007576726112274,-299.096226383543,14.8326828517917,0.239163693234334,76.3498204393953,17.7642372018562,13.8222959979467,1.367271150758,37.7768318673362,18.6396863850705
East of England,West Yorkshire Urban Area,Background Suburban,1984,Summer,7,7,23,51.9263433568682,-0.403611672179896,63.2611169833656,286.950041807813,2.98085944007435,141.259363569495,0.0019461275777018,227.838622418798,3896392.34733727,0.148776496783654,76.1967577637854,32.9616747402285,12.3638781405007,1.20049338440246,33.6659540545868,18.6918948823021
Yorkshire and The Humber,West Midlands Urban Area,Background Urban,1981,Spring,10,19,3,51.7016922722574,-1.0642103752802,46.2736509772714,285.030963302078,10.7113708925318,186.713167979192,0.0021020503670854,1045.01483086857,1371935.28724519,0.11973866543728,76.3462672567448,17.7384696409805,13.8065273445079,1.44205478416944,36.4710643973087,18.6429423580242
South West,West Yorkshire Urban Area,Traffic Urban,1987,Fall,12,20,22,53.5976982920656,0.939168101342354,22.9094587951511,279.724658608711,6.85222042954328,228.578772355761,-0.00270476944059,829.209984500266,1665891.02321067,0.172750377555409,76.335975616466,17.7243707629684,13.8112700899967,1.44346071120392,36.427666280269,18.6383987774018
West Midlands,Greater London Urban Area,Background Urban,1988,Fall,8,18,22,54.2835955604551,-2.13200509017223,96.3819869899139,287.484406705413,2.36798640704807,188.90461201513,4.76504329236818e-05,209.201849630249,5582527.59209667,0.189400741750465,90.1566083713546,17.750288313119,13.8056048550203,1.44166118555678,36.4770258051668,18.6372946876581
East of England,Yorkshire & Humberside,Background Urban,1992,Fall,4,12,18,52.1207251137549,-0.253341114919876,23.7810580936142,285.818903738812,5.99803943435306,280.782546601,-0.0004792024042947,1128.71696328697,5878705.90848101,0.216060639135254,76.289586594189,17.7150250679519,13.8061041474966,1.44169274959533,36.4978532046508,18.6386041092829
North East,Eastern,Traffic Urban,1990,Summer,2,28,11,52.5373322707979,-3.98790150177429,118.874098205146,277.844796808208,12.7716982685868,284.795355302269,-0.000976214004193,1884.56661940878,3768047.92853131,0.237852533577224,76.6868632049349,17.7540955704957,13.8099517354439,1.44283284476454,36.4827937452185,18.6460208918144
Greater London Authority,North East,Background Urban,1993,Fall,5,23,7,52.3333183416115,-1.24387683201712,55.8091435599655,287.090962717201,4.86680143923517,101.232381648335,-3.83578821508573e-05,437.361515049745,235426.544901872,0.210791912097634,76.3296342725514,17.7396772834509,20.2407983959413,1.44135988672677,36.4788457582642,18.6406569589238
South West,Liverpool Urban Area,Background Urban,1987,Summer,5,27,7,52.354949943314,0.15552475463917,-61.585912886446,282.409506098089,4.18112568093364,388.038573197079,0.0014082621442512,695.635696864367,398077.305109397,0.177193477692475,76.3238179659125,17.7521475834573,13.8408186560521,1.4406631433041,36.4841658283956,18.6388997515542
Yorkshire and The Humber,Greater London Urban Area,Background Urban,1997,Spring,1,7,10,50.7723127908743,-2.04069201823713,62.7236225431501,272.229938009923,7.28811650921747,76.5611317143332,-0.0005352873434861,895.779106886699,17841.2597259001,0.163514543640943,44.4022885272989,60.5657540584051,-8.22250718073348,0.307519019784329,27.5137693741447,18.6408296405627
Greater London Authority,Greater London Urban Area,Background Urban,1988,Summer,5,11,9,51.7432488639717,-2.66764283776584,101.105008112909,284.302240554093,3.01160203616253,315.867759480683,0.0018312264143997,1339.42419700723,1872184.47617841,0.155619898882799,69.1236733694089,17.7508421284299,13.8056054330142,1.44166118228999,36.4770253526681,18.6354653391583
East Midlands,South West,Traffic Urban,1995,Winter,7,29,18,52.5437948310833,2.31059134772374,184.251475952788,292.550509133215,1.72684600742236,254.026423938172,0.0015712086389199,1044.58871647729,3907823.18295177,0.177360839792671,76.5580941343318,17.7869976504305,13.8317191267632,1.44145903696349,36.4679168306285,18.6436942329788
Greater London Authority,West Midlands Urban Area,Industrial Suburban,1989,Summer,7,21,13,51.3364118320826,-1.38658542139536,-14.8342428347684,294.671739679167,4.02210684971689,109.821392995284,0.0012941618094735,774.737695565307,8447736.39549232,0.148833857147869,52.109728355481,11.1576641063067,8.98534618061595,1.38634017190482,53.2483416699771,17.2023296839065
South East,Sheffield Urban Area,Background Urban,1994,Fall,3,22,6,52.5171611550412,-0.83373757797608,43.6699581917082,278.305439623386,10.2410319244562,235.691658363611,-0.0160295059838648,941.649936943659,-81645.0951099987,0.29124738459946,78.2927805900456,17.7277257031102,13.8191039326241,0.664162284400403,36.4650733658982,18.6415762469309
East of England,Eastern,Traffic Urban,1997,Winter,3,21,7,51.6499040611996,-1.10164183293635,53.5581148781376,276.074444024507,2.95445694125948,61.255009611421,0.0006526225886592,339.68303359577,121668.288308482,0.161555470952053,-17.2350296440709,17.7498521014519,13.8184434575184,1.38510212691466,36.086069477372,18.6497330520532
South East,East Midlands,Industrial Urban,1991,Spring,3,24,8,54.1033137919481,1.17600474467165,111.928552669975,278.099426294702,4.82380425384608,191.748786311151,-0.575023466835726,570.997763167733,545901867.359839,0.179733704904623,3380.8861686301,7.39529123835189,277614.742888216,1.20206190440194,36.484167123803,21.5000207977248
Greater London Authority,Kingston upon Hull,Background Urban,1982,Winter,12,15,18,52.5103819941773,-2.47133649495835,-14.8390979224224,275.14408329441,11.1182058005059,260.438262172976,-0.0021122398980558,1179.41902201018,3403076.69917889,0.227025775381428,76.2958899355263,17.7759098715497,13.8231909874256,1.44102843439835,36.4768075962247,18.6436216606733
North West,Greater Manchester Urban Area,Background Urban,1981,Fall,1,11,16,51.1358321920365,-0.619838739079049,-70.0522387940856,282.347742225731,6.52340711483096,282.005728465611,-0.0011064927399677,1195.67376483636,3306022.0096276,0.116242265830522,76.3198443611447,17.7416041460315,13.811151205119,1.44151218678617,36.4617796140276,18.6405424738049
South East,South West,Traffic Urban,1995,Winter,8,17,7,53.0600968904454,-2.34822501300848,32.2054887125036,288.702823312136,1.86942624117154,85.1539264120091,-0.0001064770955826,-58.7361135038893,465497.133483408,0.139695717422105,76.3065883738336,17.7881156411985,13.8317193198871,1.44145899955947,36.4679186534434,18.6402065172517
North East,Greater London Urban Area,Background Rural,1990,Summer,5,13,16,50.8379480190388,0.577639024758054,74.7071201912647,292.98381351756,2.82008357444827,-6.06512628219461,0.0006808679999585,-534.752089102706,2191411.68540138,0.193727235586824,107.256158128362,1.94953260182531,20.0000526045307,0.78231740269992,35.6293331182751,18.5799129734431
North East,Eastern,Traffic Urban,1987,Summer,8,7,17,50.9974636345897,0.448805037127719,77.1838273948406,289.00310006348,6.56618409196681,289.917366692235,0.0001720198944253,248.681277210414,4633603.66627502,0.179020848571263,76.4917798471615,17.7483504035571,13.8021653774278,1.44254691914406,36.4763416022491,18.6395857095453
West Midlands,Yorkshire & Humberside,Industrial Urban,1994,Summer,4,19,11,52.2372957214445,0.74536483012506,48.0769351396009,290.760470687509,6.99263287280655,269.646708993465,0.0009880560575734,904.783552215671,2452920.63033256,0.180901654505218,76.2711855275322,17.7662349375023,13.7990325641642,1.44214173465474,36.4939939162985,18.6154131202237
Greater London Authority,Greater London Urban Area,Industrial Urban,1991,Winter,12,23,13,53.4934595330232,1.7509152884601,151.60064458039,274.222231937114,4.75891369730096,244.036218801907,0.0036545459364892,488.955650680023,-1729412.82363711,0.207843810870003,76.3609620034593,17.7478928976536,13.8616589263397,1.49072054905379,36.471954992479,18.6366650442288
Greater London Authority,North West & Merseyside,Background Urban,1994,Winter,3,21,14,54.573459649136,-2.41935309781397,91.9770542021366,281.287499476483,5.46387675184727,136.289645358448,0.0010743927620326,1393.91857123548,3287779.12395859,0.149263662183896,76.3436063479257,17.7373294202485,13.7911531020794,1.44157106515716,36.4568471867916,18.6414442774092
North West,Greater Manchester Urban Area,Industrial Urban,1981,Fall,4,10,18,53.190197917689,-0.460954815473251,102.140852431388,284.564515347922,4.60876710324739,108.49375723786,-0.712120967337472,1584.31114037534,3329391428.99154,0.183391393041176,467716.148764331,44.4982871716848,170379.738094051,1.3174048098511,38.3790404265425,18.6402193322323
South East,Greater Manchester Urban Area,Background Urban,1990,Summer,3,19,15,52.4079807429406,-1.76664186186206,153.870250301377,286.94248911497,11.0833150829931,242.580637728447,4.69122127612362e-05,1050.19429105915,4541417.49224245,0.137316383669603,26.0836895052231,17.73700477486,13.8155172281163,1.44097805434203,36.4778734026324,18.63531762697
North West,Tyneside,Traffic Urban,1987,Winter,4,6,18,51.2901494361959,-1.48192818683003,28.0518642096308,284.242374258221,7.01066321056707,149.349646239958,0.000416078224338,1078.17289794475,5392445.16697557,0.137496755180574,76.3751523317586,17.7166121597309,13.8385177883135,1.44331668919885,36.486467411493,18.6397005255777
North East,Coventry/Bedworth,Background Urban,1986,Winter,2,25,18,51.0794411416303,-0.84137549160926,42.4703913606489,273.997892640865,9.3241447521018,78.2951850594514,0.0006341378198376,745.886378018094,-1991199.71180056,0.251314276373501,76.4312297804177,17.7326546960437,13.7987182779483,1.44170160542204,36.4649834467475,18.63887856932
East of England,Coventry/Bedworth,Traffic Urban,1991,Winter,9,9,9,53.8523470626113,-3.11447045526261,211.829765614734,285.966152596325,4.04195160545079,131.864132651921,-0.0045042257226391,594.501364405283,3096140.07034449,0.162922404932618,247.364620513658,18.598757911727,16.2330859028998,1.23620804402036,36.503489134998,18.6514969986062
South East,Greater London Urban Area,Background Urban,1985,Summer,12,9,3,51.9173797625427,-0.631867519792931,-29.1083815786803,275.342810564703,2.40014249921819,338.680286296195,0.0015685440191691,284.808378144461,1067051.57874328,0.0643779241793733,76.3293954880085,17.738691794923,13.8033999676698,1.44202481626067,36.475943337532,18.6427549367408
West Midlands,West Midlands Urban Area,Background Urban,1988,Fall,12,13,5,52.312251843716,-1.2053217022915,-51.342575967906,280.524368274112,3.91374259082593,317.376265268722,-0.0005278895339596,292.090509473666,31975.6536287022,0.239938868571245,33.7837112436155,17.7404335443041,13.8138476842527,1.44262417512187,36.4863364853636,18.6373031700449
Greater London Authority,Greater London Urban Area,Traffic Urban,1991,Fall,2,2,22,53.4250569597334,-0.0882799768755109,60.3624151012734,271.449206361638,-0.40706374916794,109.947808160749,-0.0022000023192158,-406.373584508599,5590037.71733598,0.17374530466022,88.3126850541981,17.7507027804063,34.5541393676416,2.73001571720236,36.4711267830463,18.6362332316643
North West,East Midlands,Background Urban,1987,Summer,2,8,20,51.6309317469916,-2.71992251062144,150.900250762893,279.9048962084,3.4041694100866,252.527330921291,0.0036866295496499,291.634279055617,72586.3032240856,0.138344095873268,76.3184768827334,17.7538195689275,13.804632764142,1.44096593003502,36.4939307690712,18.6416953233996
North West,Greater Manchester Urban Area,Traffic Urban,1994,Fall,12,20,14,53.6216757241222,-0.641321184210199,-3.91818597281049,278.040558519031,6.2197628823456,286.779937429716,0.002194721510289,825.419956694142,-215844.082456645,0.240134260638231,76.2684296188931,17.7427290175178,13.8152718073957,1.40178457036687,36.4889383157905,18.6424744182444
East of England,East Midlands,Traffic Urban,1990,Summer,5,27,17,51.9950637759985,0.930940442995964,63.6354355716522,290.64354689194,3.65337233617776,203.287630388429,0.0010649785310276,937.115631442136,4000296.78766328,0.15484578305639,76.2756001500302,17.7362043498319,13.8147421327837,1.44211335706203,36.4559544568036,18.6448495769076
South East,West Midlands Urban Area,Background Urban,1986,Spring,12,24,7,53.4272972843855,-0.523231785223201,120.68087040152,264.944091281304,-2.6030293535838,326.816478875476,-0.0086110743287359,-498.73287299963,88639.6761024062,0.210795375264278,76.3447159322335,17.740349522223,13.8145923360631,1.44105027208561,36.471824503809,18.6412652198884
Greater London Authority,Eastern,Background Urban,1984,Fall,3,18,1,52.6825511058155,0.195945332910568,174.613720405066,272.19742248475,2.45438557074653,54.5079703579978,0.0018613722838518,140.899581834989,-464969.221876606,0.142739591227493,76.4231652827193,17.7406332702341,13.7863069335298,1.44212271768031,36.4674487600331,18.6395422894555
East of England,Greater Manchester Urban Area,Background Rural,2000,Summer,1,20,5,51.0753342843408,0.381800948218254,100.001558400103,280.51730140815,7.45910728398833,282.144168771722,0.0001484973381067,520.962735556021,-12830506.5983876,0.142882391748796,-115655.0174961,12.1024603145411,31062.3129209558,0.134126937916961,33.854880872869,18.641157490002
West Midlands,Greater London Urban Area,Background Urban,1994,Winter,9,21,16,52.0155162332351,-1.41124415538241,-95.4390824665878,290.818812494845,6.76337795564717,47.7003572792921,-0.0011793695858437,1269.89886944791,7332611.03601819,0.136569638024675,59.2911318435037,25.2959337981567,31.8353434502147,0.954172695727171,36.2967730869698,18.6466890820041
South East,Nottingham Urban Area,Background Urban,1992,Spring,9,12,18,50.3068576670734,-2.00124255918923,17.5655783578931,290.318703229587,7.14556974510455,228.334957052755,-0.0003339725165421,269.876860107,6717479.23479437,0.172289765970459,76.3407520335257,17.7662060524744,13.8300562154427,1.44482877402247,36.4448610118987,18.6439198058145
Greater London Authority,Greater Manchester Urban Area,Background Rural,1999,Fall,3,9,5,50.0450034538502,-2.47307999387688,40.3293506355196,277.353398426401,1.08282444459942,142.961807590776,3.17548186065878,-254.903942783808,-12865204.9214999,0.126957051273554,-115658.815536766,21.3357275350341,31073.7835261293,0.134127104022859,33.8548815044413,17.9749655111715
East Midlands,South East,Background Urban,1994,Fall,12,22,13,54.1444971627887,-0.998942087319337,69.2278230571778,280.609091960415,5.26267001736746,290.646546155376,-0.0032074203007495,570.628710786185,2636517.98640826,0.163878113019927,76.2992600794222,17.7816012088385,13.7777930751839,1.44341707092798,36.4686178816462,18.6432552153924
East Midlands,East Midlands,Traffic Urban,1988,Fall,9,4,22,52.6012249575745,-2.01895242474322,174.168889648017,284.031092541285,4.49507986305584,226.30982155733,-0.0003730402997572,427.11094268141,10373132.2780334,0.180415309348874,76.3831511620105,17.7610858438135,13.8160774562191,1.44115393420347,36.4821213524532,18.6490649190315
North West,Coventry/Bedworth,Background Urban,1994,Spring,4,2,8,52.5603031371064,-0.427863597431844,98.6705333199867,281.636030343941,10.8689573375067,275.790667872312,0.0018594335228814,1267.60696616595,267820.363210531,0.191187524284324,76.3202278341075,17.7326791500701,13.8181923568153,1.44280547864756,36.4426971792039,18.6436953371287
South East,Nottingham Urban Area,Background Urban,1998,Summer,12,8,3,52.8659476036401,0.482944839878872,46.5071411277961,274.999023590965,-1.29602064597578,204.947926351287,3.06681909063889e-05,-136.936959176409,665533.993137997,0.258155374012898,63.3185517408087,0.367480311473273,53.0541259124104,1.48650699462267,24.7731433470415,17.9478518955928
East of England,North West & Merseyside,Traffic Urban,1999,Winter,8,17,17,52.4259412570584,1.14580292343555,197.588121415455,292.495029891686,7.06211491074334,260.433054351441,-0.0011642596847207,1002.18464934977,4839308.34985193,0.158261438525546,76.360682329545,17.741302828844,13.8106112713463,1.44087343785925,36.4804953724719,18.6359879249267
Yorkshire and The Humber,Coventry/Bedworth,Background Rural,1991,Fall,9,13,12,53.9461329043834,-3.2592571233998,177.089078367824,287.349591042541,4.62001928003205,188.155770804152,-0.001545967437207,663.118421669701,8617910.59452759,0.155441583777836,618.827238081731,21.0739845484272,9.86768275833765,1.80445246431705,36.4948366986535,18.6492482018297
Greater London Authority,Greater London Urban Area,Industrial Urban,1982,Summer,11,2,11,52.6561115748463,-1.02496117445322,51.7449249660452,272.429836537202,2.85754483850376,227.315350213341,0.001877271715927,453.35974993267,492801.554167195,0.153452746152978,76.2687186137659,17.7348958542683,13.7984245469905,1.47463346022361,36.4851923564719,18.6437643006389
North West,South West,Traffic Urban,1999,Winter,12,28,23,51.6456069980868,-1.36003899870856,165.249112751547,277.28039049983,7.26248028403287,284.683217953897,-0.0003502087122288,1020.59737356475,2218263.47344662,0.278809858694061,47.2263067606267,41.6528376136129,9.42668631200813,1.98636294990035,35.0406239826725,18.6451501369625
Greater London Authority,Greater London Urban Area,Background Urban,1987,Spring,9,25,5,52.2574059145051,0.112543440174603,63.2403513129598,281.082056019287,1.97598985625452,289.756582226443,0.0011882670398929,184.034997380605,-22285.2617105536,0.233928664410417,76.3723029795592,17.740461182784,13.8135546670167,1.44186972808303,36.4752328812655,18.641659995222
Greater London Authority,Greater London Urban Area,Industrial Urban,1997,Summer,3,7,4,52.8962856985084,-1.81274336325049,102.397262521002,280.239578700415,4.5248182240367,218.688361117494,0.0002410008236903,362.574884109985,-20.5866899077587,0.183015483300885,76.2935989208535,17.6708476634672,13.828774342509,1.4493236998548,37.9406073183931,18.6433469168861
Greater London Authority,Brighton/Worthing/Littlehampton,Background Urban,1984,Fall,3,26,20,52.7078031931348,-1.49584591463158,77.2957197425226,277.939136441597,-0.391809150103816,251.040925423338,7.23745754488436e-05,204.344926792861,8029301.79866997,0.167819463937149,76.3679076065658,17.7554681892175,13.8092528041531,1.44011692968886,36.5087943609225,18.6395424464212
East of England,The Potteries,Background Urban,1995,Summer,3,8,20,52.1285998231521,-1.48981545847437,-24.4517223329856,276.795128051652,7.08423799147964,246.498062526088,0.0016223221263499,814.213858445925,925539.362850512,0.170173773436217,76.2964516464618,17.7643023391056,13.8344772199223,1.43956366569276,36.4764596311259,18.6398645437498
South East,Greater London Urban Area,Background Urban,1999,Fall,4,22,13,53.1128410843716,-2.16535413591222,-37.7971743582884,286.015913189637,9.52270888695617,230.349515589785,0.0009994562369716,1323.41644848922,3076306.67322722,0.174628550789346,57.6433474306339,87.4255272825583,7.57232161734523,0.69630718994898,27.6863193444023,17.6874455251592
North West,Eastern,Industrial Urban,1981,Summer,6,29,10,52.2053689542754,-0.767950154320145,-66.3087581216428,286.875774489398,4.65319825435142,313.984094655905,0.0014755672851121,1651.93842538637,1943488.24248956,0.167060906602687,76.3177468371826,17.7955345297427,13.82669134685,1.44254124148443,36.4682507403072,18.6393485524398
South West,South East,Traffic Urban,1992,Fall,11,26,1,52.800765343272,-0.377908641116841,-15.7611225383335,282.003350102834,11.304205915445,253.440391138236,0.0025991192023154,873.082344348062,1443375.40551056,0.188452451571002,76.2745606608497,17.7309645796258,13.7936543270124,1.44136693729397,36.4657353609637,18.6416272062525
North West,Blackpool Urban Area,Background Suburban,1990,Winter,9,14,21,53.9839440789172,-2.96415319269762,103.352611319124,282.466334993173,1.03607281778849,179.385869608025,-0.0005507941942972,238.116126741932,7792277.71809861,0.178185182362126,40.2130494996274,18.6551964250615,14.1870441949836,1.51702893344706,38.3736890987528,18.642122727984
North West,Liverpool Urban Area,Background Rural,1981,Summer,5,8,7,51.817518481741,-3.56217076619558,-24.4784066775309,282.357518462634,2.91627721605084,233.360879196294,0.0019575945977219,248.89773415966,242059.029694853,0.280948107820418,83.3009563437589,18.728553140964,21.5514009996391,1.61056826385097,32.5263506205818,18.640868140325
East of England,East Midlands,Background Urban,1989,Fall,7,11,16,53.3894706333484,-1.1071746201141,-59.7090374755851,291.432629386963,3.19458530124445,262.727542821605,0.0002576217449314,2066.89632946864,4666411.83923299,0.158144894160544,76.301879798495,17.7649047625442,13.8195742806353,1.44136625011977,36.4940802469229,18.6450216950335
North West,Coventry/Bedworth,Background Urban,1990,Summer,8,24,4,52.6874006487362,1.58967538438797,-191.530297236533,288.27316523198,2.90587265439009,253.931655687001,-0.0003487878278298,664.450782093083,-2.05773439940513,0.158701762255042,75.1999883313742,17.7180528708913,13.8430966325524,1.44019849686022,36.4902543155497,18.6449198506299
Greater London Authority,Greater London Urban Area,Background Urban,1982,Winter,5,31,6,54.3957513735351,0.373313193917365,-33.900326695721,283.58874195185,3.65975598606738,81.3796732143061,0.0022396530855298,102.76136197266,37977.5791302968,0.247591890065552,76.3342051371951,17.7373095275315,13.8122208024098,1.47553129571567,36.4920822445239,18.6436223093671
North East,South East,Traffic Urban,1990,Fall,10,6,3,52.0012143401298,-0.222313508240939,104.299606555829,281.44035571503,9.29570152113812,222.974719244285,-0.0005246802481348,781.712981172174,916253.991903474,0.120307566500826,76.4241430068805,17.725758414287,13.7972119430291,1.44212772971805,36.4758082218866,18.6460078688015
West Midlands,Greater London Urban Area,Traffic Urban,1995,Spring,12,31,17,54.0788425185781,-0.749274977076666,34.2628233540891,277.712807468398,12.4101905209823,115.441130973957,-0.001711717344381,1281.60755387381,2666301.27347689,0.228772082364633,76.4348247617913,17.7497867705709,17.6456344166852,1.65363188214594,36.629055998326,18.6359208967222
East of England,West Midlands Urban Area,Background Urban,1995,Fall,11,21,3,52.2408264488059,0.920298152520698,8.88697001604357,281.756483654083,3.54798395535117,181.32296021399,0.0006988459494317,225.416277971006,598659.681269488,0.160612961984532,44.6019101099469,23.3841605196291,26.1227734205384,0.99668192637759,21.2547597574959,18.6065787885563
South East,East Midlands,Industrial Urban,1996,Spring,3,2,21,53.0895166231113,-1.76754479411624,33.411539164478,277.018945912302,3.13858470627915,279.344547176789,0.399174639571814,329.405119214894,-2212719714.42938,0.171350818522658,-2546.05682846082,16.8400105763805,314306.003754512,1.44199503413264,36.4841654292927,11.8731260708382
South West,South West,Background Urban,1995,Spring,4,5,4,52.4502521221798,-0.0274477528789043,247.561083904067,276.348197725808,2.66862305257916,240.596577864208,0.0003642885514276,134.606587856814,4.14571555199313,0.196231721636569,76.2853161215936,17.7575708884323,13.8075993175435,1.44161233522624,36.4624761870488,18.6447602377192
East of England,West Midlands,Background Urban,1996,Winter,9,17,7,51.6925633954247,0.237677333232078,-104.946543539071,287.573925050354,7.07629380170831,99.8293646183109,5.42716676007132e-05,642.907984178093,34469.6268742171,0.143655156707767,38.6265745076116,21.5381789260117,-2.13337779423621,0.233084323756968,31.5203431577161,18.6413791531098
East of England,Eastern,Background Urban,1985,Summer,1,25,5,53.3932085812099,-1.63362090515169,-2.05828440863847,277.067344616403,3.09767269847392,145.642527133106,0.0011609147029185,252.811223953858,-61833.537624999,0.218240067941399,76.3248676834443,17.760024640353,13.8236593372212,1.44116273131828,36.4783172837254,18.6363425522547
Greater London Authority,Yorkshire & Humberside,Traffic Urban,1989,Summer,10,29,19,51.1387190011209,-0.675064607082176,112.104751972164,286.553907041121,9.41603911606029,244.75591187152,-0.0026145259468128,1285.78442758343,10121573.614037,0.186877500393404,76.2694449861741,17.7391570650658,13.8385768571181,1.4411625001081,36.4829226106905,18.647632438581
Greater London Authority,Greater London Urban Area,Industrial Urban,1981,Summer,7,18,0,51.7942345858004,-0.984224871936425,142.720490609269,286.295796115271,3.2942112863962,214.956618080733,-0.0032047575845111,324.677168799992,9029889.07891477,0.151075372938304,76.3963738735531,17.7920887697339,13.8136902599835,1.44181383825761,36.4629727854328,18.6384650402453
Greater London Authority,Coventry/Bedworth,Traffic Urban,1982,Spring,8,20,3,52.1424067808175,-1.39553472229638,168.348788253506,284.878920669778,6.80585545339556,271.914679723795,0.0011239780780481,651.750631012373,2930864.63670199,0.166324204913113,306.781011782092,18.6597349412616,16.2330857664957,1.23620797042684,36.5034897200509,18.6437979535531
Yorkshire and The Humber,East Midlands,Traffic Urban,1986,Summer,8,29,4,51.235320097577,-1.51751766361606,16.1709453032777,282.591486354552,4.95257045141748,303.572660467373,0.0014428733591384,186.870112415076,-46.3612537910969,0.159141901633786,76.3655326030035,17.7377957635966,13.8029312992469,1.44147610884035,36.4712445950751,18.6457098500559
North East,Greater London Urban Area,Background Urban,1988,Winter,5,5,16,52.7899260735739,0.409817283788035,72.3876026760712,288.638283279728,2.93394991693578,263.52368361667,0.0008513258556758,-387.642717749779,1428242.72908166,0.208422087637392,94.388788649736,17.7499971434576,13.8056048196219,1.44166116800147,36.4770262223077,18.6393394318783
South West,Yorkshire & Humberside,Background Rural,1999,Winter,11,28,4,53.2217499121301,-2.61115586291012,-21.4302764665074,279.93690108382,5.94356621820325,184.289306415137,4.087960860091e-05,888.841817841457,13.4428955071141,0.235330730500479,76.3355162983052,103.975996236776,13.7993651681379,1.44253398530578,35.374806741075,18.6427032648096
Yorkshire and The Humber,Nottingham Urban Area,Background Suburban,1998,Winter,1,25,2,51.2314894368939,0.775044629893416,125.808852466777,274.61162240559,6.97365170853685,50.3275147539978,0.0020230757362328,637.684976880577,-347876.635937982,0.186287542792945,88.7582206553095,15.6800831322801,16.7021586353164,1.3507929314815,31.710829910291,18.5482811158822
Greater London Authority,South East,Traffic Urban,1994,Fall,12,30,22,55.0695751782417,-1.1694297617434,15.5476052723337,275.172196397862,5.49688646916581,255.833869509836,0.0037708883924997,150.966876595881,329580.294460796,0.148410338431576,76.2857089687836,17.7603689073826,13.7821112306747,1.44316340994138,36.470582384373,18.639907897664
East of England,Bristol Urban Area,Traffic Urban,2000,Summer,3,9,0,51.93342731625,-0.315680731210573,5.58925454441277,280.282908487963,6.43601213999986,277.148962783833,-0.0002139080325977,748.064993858757,7674854.3949482,0.0824479775787889,41.6464103281867,17.7296118844366,13.7931783619444,-0.0471706144867041,33.2209081136792,18.6391216126561
North West,South West,Industrial Urban,1982,Fall,12,22,9,51.2708510706282,0.854032489279338,-50.7311587771925,279.533281215264,6.49639624358304,314.14943918173,0.0012286132508723,726.906485013363,665552.963579668,0.222759035543732,70.4798536187889,47.2135583920302,17.4229901220736,1.19550633389125,31.8835884058031,18.6356082423759
North West,Greater London Urban Area,Background Urban,1991,Fall,4,9,14,52.8750836616162,0.0649341118634497,70.8191529499021,280.949780576335,5.43321669631238,215.486057207483,0.0004296798726836,1950.66157880809,4717025.10282477,0.196865663158172,65.17958519189,30.5249506136921,16.4943699843982,1.81184918917536,36.473049250796,18.6421523781508
