sex,relation,is_parent,has_pets,age,mean_tr,median_tr,tr_per_month
2,6,0,0,22,416.6092452830188,100.0,12.702002952755906
2,6,0,0,22,378.607,210.485,5.247737068965518
1,6,1,0,52,1919.0623047251688,630.3,49.94151799841772
2,6,0,0,28,1232.0775770020534,290.79,34.87707794117647
2,6,0,0,42,645.0574193548387,185.0,5.683994728915663
2,6,0,0,45,1569.381735052755,438.0,41.34180632961783
1,6,0,0,56,1579.3756374501993,504.0,24.06190748031496
2,6,0,0,31,2109.4632291666667,495.5,34.579171597633135
2,6,0,0,22,448.3364383561644,290.0,4.281101878612716
2,6,0,0,25,5596.076904761904,1614.75,4.001091549295775
2,6,0,0,22,548.9215634674923,219.5,40.70853260869565
2,6,1,0,23,1333.371281446541,441.35,60.58795774647887
1,6,0,0,56,1839.114011544012,407.0,33.00900528169014
2,6,0,0,35,885.3713479923517,419.985,50.058130896226416
1,6,0,0,60,550.3612225705328,165.0,22.89944133254717
2,6,0,0,43,566.8195692307692,215.0,40.87596849173554
2,6,0,0,35,2068.569544159544,492.9,17.31498075364668
2,6,1,0,22,759.0956521739131,124.0,13.208455188679244
2,6,0,0,27,2361.8563157894737,484.0,3.8425290697674415
2,6,0,0,33,1123.2073547094187,532.7,44.27988520408163
2,6,0,0,43,2017.4285912698413,300.0,24.044177115987463
2,6,0,0,25,4916.6,4000.0,1.7492456896551722
1,6,1,0,32,1095.9146666666666,682.0,6.501547666139241
1,6,0,1,56,941.3080912162162,299.0,45.38697732997481
2,6,0,0,44,3180.5726907630524,1380.0,12.010747820919176
1,6,0,0,69,4791.05294117647,357.0,3.507978813559322
2,6,0,0,36,3342.982060185185,391.4,22.788093587521665
2,6,0,0,31,191.1373684210526,100.0,9.999434438040346
2,6,0,0,55,4783.4165,2600.0,6.872842741935483
2,6,0,0,45,758.7583928571429,173.5,27.098012718600955
1,6,0,0,26,4433.412222222222,2000.0,9.445926724137932
2,6,1,0,24,684.8369879518071,248.4,39.2973875
2,6,0,0,61,6531.946776859505,4000.0,5.940099798387096
2,6,0,0,24,828.4682478632479,350.0,11.269349287974684
2,6,0,0,33,2916.26396,513.4100000000001,12.312651699029123
2,6,0,0,25,651.5211764705882,230.3,15.920826923076923
1,6,0,0,52,3402.09091503268,1000.0,7.333609251968504
1,6,1,0,54,992.8533551020408,249.0,58.34925176056338
2,6,0,0,19,162.6818181818182,100.0,3.9388897058823527
1,6,0,0,26,1039.7627101200687,268.0,27.85666895604396
2,6,0,0,40,2228.5715,600.0,5.779153481012658
1,6,1,0,35,3749.161756756757,1400.0,10.725375
1,6,0,1,24,960.9209523809524,735.6,2.7550619612068967
1,6,0,0,64,8716.0,8000.0,0.3144305268595041
2,6,0,0,23,474.0512893982808,58.0,16.6757760989011
1,6,1,0,34,2107.623571428572,1503.35,1.7463780737704917
2,6,1,0,27,894.3976707530647,231.0,27.45569609004739
2,6,0,0,39,4444.187045454545,547.35,4.320072580645161
2,6,0,0,30,705.3561860465117,245.1,16.278428171641792
2,6,0,0,25,1701.0119914346894,500.0,23.187635603588905
2,6,0,0,29,449.1395238095237,252.5,26.632265625
2,6,0,0,34,3584.576428571428,321.0,5.158792372881356
2,6,0,0,28,3138.537974683544,500.0,7.645510731319555
2,6,0,0,33,3972.3377064220185,2200.0,7.421967281879194
2,6,0,0,43,19658.33333333333,15600.0,2.337552
1,6,1,0,22,854.8780357142857,587.0,6.684176470588236
2,6,0,0,22,239.27042857142857,150.0,11.902688547486036
2,6,0,0,42,2550.0872,320.0,4.069100935828877
1,6,0,0,53,8134.939043478262,2000.0,5.573631568471337
2,6,0,0,38,19457.82352941177,15000.0,1.5129440789473685
1,6,0,0,18,4523.207238095239,750.0,17.559735576923078
1,6,0,0,25,376.38421052631577,33.2,9.970700431034484
2,6,1,0,37,1014.2415841584158,320.05,20.460062396006656
2,6,0,0,31,615.1176470588235,183.0,31.580044014084507
1,6,1,1,63,1687.4093895870735,568.0,53.1452644984326
2,6,1,0,27,1044.8368181818184,337.5,7.226020683453237
1,6,0,0,20,407.2833783783784,110.74,10.933634708737864
2,6,0,0,31,13403.333333333334,5000.0,1.4807128378378378
2,6,0,0,29,403.2263354037268,144.0,90.74697916666668
2,6,0,0,35,2244.087664670659,298.5,15.93403800940439
2,6,0,0,38,691.2056375838927,274.0,13.338512867647058
2,6,0,0,49,3100.0,850.0,3.162272727272727
1,6,1,0,58,584.9217338709677,226.87,35.549505494505496
1,6,0,0,66,3213.7052777777776,2550.0,5.049435483870968
2,6,0,0,47,4903.613333333333,579.0,21.197109375
2,6,0,0,23,1965.895795454545,295.0,16.398642857142857
1,6,1,0,46,3959.0644755244753,480.0,6.822058189655173
2,6,0,0,25,1812.962487804878,325.51,20.97330882352941
2,6,0,0,41,8750.961666666668,11000.0,2.887292490118577
2,6,0,0,26,760.2883823529413,300.0,28.22328409090909
1,6,0,0,60,1937.6861607142853,823.815,11.714536082474227
2,6,0,0,42,343.6865384615385,253.3,6.231171259842521
2,6,0,0,22,586.4538014981273,58.0,96.74578125
2,6,1,0,30,600.7934523809524,267.5,8.14234872611465
2,6,0,0,22,275.7419178082192,115.8,10.530293246445495
1,6,1,0,23,4402.565116279069,1805.9,2.2372403846153848
2,6,0,0,31,5426.090789473684,1985.695,1.990707831325301
2,6,0,0,42,2748.0942567567567,500.0,7.093948818897638
2,6,0,0,23,590.9944237918215,163.5,33.48678680981595
1,6,0,0,21,679.7029032258065,497.0,2.2411950712589075
2,6,0,0,24,1778.3742222222224,126.1,19.5665625
2,6,0,0,47,1700.103729281768,329.0,17.351415354330708
2,6,0,0,59,1834.108007968128,609.0,37.26661280487805
2,6,0,0,19,3471.25,1300.0,0.4969285714285714
2,6,0,0,23,2428.5,1745.0,1.9939378612716765
1,6,0,0,59,4300.59098265896,2484.0,8.318450829383886
2,6,0,0,21,1177.4384615384615,344.0,1.968554104477612
1,6,0,0,58,652.1219252336448,202.76,25.60334610849057
2,6,0,0,52,2231.646033210332,749.9100000000001,26.14387678288431
2,6,0,0,49,8981.264150943396,5000.0,10.307695686900958
1,6,1,1,52,727.4544000000001,325.33000000000004,26.699013157894736
1,6,1,0,27,573.7275000000001,489.735,0.6037066115702479
2,6,0,0,41,1672.783846153846,383.0,16.21636782786885
2,6,0,0,20,376.6856666666666,150.0,2.056545608108108
2,6,1,0,35,11168.202115384616,994.0,2.8466142086330937
1,6,0,0,44,1565.50068627451,316.5,14.690352917981071
2,6,0,0,26,6642.617647058823,2600.0,4.128405917553192
2,6,0,0,36,4453.769898989899,900.0,6.317087264150944
2,6,0,0,23,536.0832526881721,135.0,22.157568493150684
2,6,0,0,21,599.4589411764705,300.0,12.528495762711865
2,6,1,0,34,1608.5411599099098,348.5,42.36355015673981
2,6,0,0,24,3357.9020588235294,811.5,2.517892335766424
1,6,0,0,30,2583.2,186.0,2.198861692015209
2,6,0,0,38,1742.0548299319728,300.0,7.147317292332268
1,6,1,0,34,848.0605882352941,852.235,1.6504844497607656
2,6,1,0,19,4224.769375,945.0,1.601940789473684
2,6,0,1,28,919.0238647342997,509.01,10.500721875
2,6,0,0,21,728.5714285714286,900.0,0.9640639140271492
2,6,0,0,40,672.8,448.0,13.428033088235296
2,6,0,0,29,2583.0,2299.0,3.511947115384616
2,6,0,0,32,6999.384861111112,211.055,3.733313458262351
2,6,0,1,48,893.2548818897637,424.94,27.317901943462896
2,6,0,0,46,4578.282803030304,2000.0,6.307170329670329
2,6,0,0,44,638.0793848462115,340.0,63.69286401098901
2,6,0,0,27,335.9462549800797,164.0,40.85377339572192
1,6,0,0,25,664.3544930875576,279.4,29.684502808988764
2,6,1,0,32,659.6782352941177,249.35,26.763459051724137
2,6,1,0,32,659.6782352941177,249.35,26.763459051724137
2,6,0,0,27,3578.439069767442,2114.67,2.203342803030303
2,6,0,0,40,23887.660000000003,22750.0,2.572130281690141
2,6,1,0,32,659.6782352941177,249.35,26.763459051724137
2,6,0,0,25,2410.4,1750.0,1.4040074135090608
1,6,0,0,34,3357.480384615385,800.0,5.476531141868512
2,6,0,0,31,1663.770903614458,430.0,27.38493902439024
2,6,0,0,62,1331.5540000000003,266.29,2.486672794117647
2,6,0,0,23,735.7378775510203,129.9,48.81855564648118
2,6,0,0,20,153.81666666666666,105.0,3.780376194267516
2,6,1,0,43,2789.615,649.7750000000001,26.86447183098592
1,6,0,0,41,1969.8010738255032,150.0,7.765572559931506
2,6,0,0,31,894.2916314199397,169.0,16.48871624386252
2,6,0,0,30,1118.943779735683,409.0,55.09705442583732
1,6,0,0,35,2163.701895734597,700.0,10.1939375
2,6,0,0,34,672.1357331136738,310.0,44.30499550359712
2,6,0,1,21,6677.666666666667,1038.0,3.0
2,6,0,0,23,831.4705333333333,110.0,4.697048611111111
1,6,0,0,21,1161.0888888888887,507.5,0.9462240932642486
2,6,0,0,30,3076.066666666667,1024.5,3.572053789731051
2,6,0,0,62,821.123298969072,580.96,9.313491719242904
2,6,0,0,35,921.7325595238096,299.0,13.857439024390244
2,6,0,1,30,1140.2974352941178,298.9,22.226240335051543
1,6,0,0,44,1662.6905579399145,386.25,33.294797535211266
2,6,0,0,25,1730.9015159574471,299.0,31.967220670391065
2,6,0,0,40,850.0377040816327,387.395,37.63802839116719
2,6,0,0,46,377.0,300.0,0.4188560779816514
2,6,0,0,43,1070.637319884726,320.0,49.58495598591549
2,6,0,0,23,1124.4167455621302,250.0,11.085844558189656
2,6,0,0,29,3235.52479338843,500.0,12.358596895973156
2,6,0,0,25,16879.14504587156,347.0,7.591806350114417
1,6,1,0,29,1146.01255,317.5,19.510817307692307
1,6,0,0,22,317.7627027027027,126.0,2.442872830802603
1,6,0,0,21,520.7697058823529,125.0,1.8713449367088608
1,6,0,0,23,507.19999999999993,230.5,1.3971024590163934
1,6,0,0,52,3250.986,483.22,7.60921875
1,6,0,0,26,579.7869565217392,268.0,24.139590517241377
2,6,0,0,22,583.1725925925927,400.0,1.3976116071428573
2,6,0,0,35,5500.0,5500.0,1.0
1,6,0,0,20,576.7607407407406,348.0,4.540307320441989
1,6,1,0,41,542.8967857142857,226.1,28.27311611374408
2,6,0,0,33,336.7419271948608,99.99,66.83708757836992
2,6,0,0,43,4985.278962264151,848.085,6.8065585443037975
2,6,0,0,33,1085.8782547169812,255.0,41.16502392344498
1,6,0,1,26,622.2641500000001,341.535,13.961869266055048
2,6,0,0,38,957.0309935897436,177.73000000000002,27.288232758620687
1,6,1,0,30,823.6908571428571,604.8,1.752122738486842
1,6,0,0,29,927.352965116279,349.79,49.31060439560439
2,6,0,0,30,1401.7564788732395,545.0,10.969635152284264
2,6,0,0,51,999.11,999.11,1.0
2,6,0,0,27,5049.470973451327,1050.63,5.502987
2,6,0,0,51,2960.394189189189,196.85,14.346042993630572
1,6,0,0,58,3141.558244406196,814.5,27.76110576923077
1,6,1,0,30,1126.5621621621622,1286.0,1.8492025862068968
1,6,0,0,24,862.3793103448276,249.0,8.249246495327103
2,6,0,0,23,3039.75375,3717.045,1.2391603053435116
2,6,0,0,23,460.8891666666667,345.0,4.214336538461539
2,6,0,0,21,972.9752631578948,500.0,0.963834375
2,6,0,0,21,937.5777567567568,177.3,17.819056566455696
2,6,0,0,21,141.94459999999998,74.75,7.634667642140468
2,6,0,0,24,843.2143454038998,200.0,34.688375
2,6,0,0,22,2235.313492063492,260.0,4.817897298994975
2,6,0,0,50,1319.4319409937889,444.805,34.0893
2,6,1,0,41,510.8388970588235,255.5,13.017028301886793
1,6,0,0,65,3084.9875757575755,2500.0,3.4575451807228914
1,6,0,0,28,1782.015294117647,299.92,14.241106651376148
2,6,0,0,23,2938.796124031008,214.9,7.565234826589595
2,6,0,0,21,194.70732142857145,109.9,8.396379310344829
2,6,0,0,48,191.3125,81.0,40.5825
2,6,0,0,41,4426.530612244898,4700.0,3.10709765625
2,6,0,0,23,1000.0433333333334,195.98,33.72267400568182
1,6,0,0,62,13406.451612903224,11200.0,1.544260433715221
2,6,0,0,45,3350.2632835820896,831.0,28.72212147887324
1,6,0,0,41,2973.942147239264,304.49,12.37209632169576
1,6,0,0,21,1119.964099378882,200.0,15.581357313195548
2,6,0,0,21,230.6114285714285,106.0,3.000818661971831
2,6,0,0,45,2059.489361702128,436.315,28.6106625
2,6,0,0,22,316.0551428571428,254.0,2.315849184782609
2,6,0,0,18,87.71562499999999,49.0,9.102616822429908
2,6,0,0,38,1742.0548299319728,300.0,7.147317292332268
2,6,1,0,25,6401.800839160839,934.47,7.088718444625408
1,6,1,0,26,1534.3479220779222,285.0,18.48296037066246
1,6,0,0,19,329.10227272727275,115.295,9.3521124301676
2,7,0,0,49,1352.1356880733942,332.0,14.330969222462205
2,7,0,0,32,614.9035519125682,161.0,10.921466911764709
2,7,0,1,40,665.7746091644206,269.0,70.68595070422535
2,7,0,0,43,711.1975000000001,379.3,52.1775
2,7,0,0,44,1188.772322580645,418.62,8.37960146536412
1,7,0,0,24,1036.1707142857142,200.0,7.877779411764706
2,7,0,0,46,438.0625,153.5,23.564032258064515
2,7,1,0,32,3871.360213333333,500.0,18.17488554936305
2,7,0,0,24,2240.135820895522,1200.0,5.526478658536585
1,7,0,0,20,205.74379310344827,134.0,3.407989864864865
2,7,0,0,21,269.39176470588234,173.3,3.05266592920354
1,7,0,0,25,704.9480625752107,169.89,59.9361211492891
2,7,0,0,30,2570.757018348624,394.95,10.449194881889763
2,7,0,0,23,714.5549268292683,294.8,49.20788150630915
1,7,0,0,22,1670.3327450980391,549.0,4.095727242744063
2,7,0,0,20,291.9727272727273,139.0,1.873912080223881
2,7,0,0,57,8007.849322033898,2029.155,5.746482
2,7,0,0,22,6040.0,6000.0,0.9946691176470588
1,7,1,0,35,2269.5422,1768.25,2.4665214748784443
2,7,1,0,33,5678.407883369331,1799.0,22.729472782258064
1,7,1,0,36,1039.9497276264592,330.28,24.59835495283019
2,7,0,0,34,7050.666666666667,7000.0,3.26109375
2,7,0,0,35,1505.676407617087,549.59,92.69411931818182
2,7,1,1,32,669.4552840466927,448.17,61.495887382075466
1,7,0,0,47,1668.173947368421,296.68,22.90299504950495
1,7,0,0,24,1133.77540625,363.9,15.811363636363636
2,7,0,0,21,356.85933333333327,226.0,13.49418103448276
2,7,1,0,31,1961.5846921641792,413.7,51.70892234548336
2,7,1,0,34,1646.3386993243244,305.5,28.37579527559055
2,7,0,0,23,1324.0038157894735,332.7,7.414110576923077
2,7,0,0,34,1973.6972890484733,319.0,34.66940567484663
2,7,0,0,32,4947.10303030303,3700.0,3.706335332103321
1,7,1,0,32,1537.152098765432,901.0,3.888622831230284
2,7,0,0,33,1192.8763742690055,219.0,8.989128886010363
2,7,1,0,34,4832.6227071823205,630.655,17.406238151658766
2,7,0,0,34,19697.846153846152,18400.0,3.286373546511628
1,7,1,0,32,16429.55761904762,1865.0,1.009754146919431
1,7,0,1,28,2016.962115384616,559.0,12.481999211356468
2,7,1,0,35,6870.023166368515,654.0,26.75190742924528
1,7,1,0,46,1403.2821428571428,947.515,0.8660899390243904
2,7,0,0,25,2140.6197101449275,555.0,26.41691037735849
2,7,1,0,36,1851.9838068181816,639.4,9.722123411978222
1,7,1,0,33,1631.7030279503106,1000.0,30.77134615384616
2,7,1,0,32,824.5792403560831,200.0,80.51198489010989
2,7,0,0,28,1218.155690376569,221.12,11.47383773659306
2,7,0,0,34,893.7930354391372,190.0,62.51117681962025
2,7,1,0,35,865.9081407702524,262.4,36.61176817092652
1,7,1,0,31,2762.188794642857,1040.535,21.678410174880764
2,7,1,0,31,2478.002857142857,1000.0,14.069876179245284
1,7,1,0,22,415.87097799511,140.87,28.55202264908257
1,7,0,0,23,1124.2866666666666,456.0,1.4847256097560977
2,7,0,0,35,1505.676407617087,549.59,92.69411931818182
1,7,0,0,23,1124.0175609756095,263.51,11.067954545454546
2,7,0,0,53,3029.748950617284,1821.755,7.75278891509434
1,7,1,0,34,2178.3323076923075,1643.0,1.0412615131578948
2,7,1,0,35,37786.06460176991,20000.0,5.583387784090909
2,7,0,0,32,10250.8359375,1011.905,4.28123076923077
2,7,0,0,25,11360.138571428572,4700.0,3.000818661971831
2,7,1,0,35,796.8902675840978,356.55,62.30271126760563
1,7,1,0,38,835.4367379679145,296.13,29.90382990367776
2,7,0,0,44,12993.867833333332,337.075,6.297284482758621
1,7,0,0,20,833.3333333333334,500.0,0.2508533653846154
2,7,1,0,34,672.216317948718,85.95,92.8824823943662
2,7,0,0,33,3917.439428571429,911.5,11.969557584269662
2,7,1,0,49,4026.830625,950.0,1.40342939481268
1,7,1,0,32,1144.5289931034483,488.0,34.58735795454546
2,7,0,0,45,3322.292109704641,1000.0,11.468266096979333
2,7,0,0,35,1505.676407617087,549.59,92.69411931818182
2,7,0,0,33,6552.08472972973,3250.0,38.175063559322034
1,7,1,0,33,2316.2740909090903,1066.1,5.356890000000001
2,7,0,0,35,1505.676407617087,549.59,92.69411931818182
2,7,0,0,54,10560.408684210526,1975.0,4.175455776173285
2,7,0,0,30,719.187,212.9,20.50152202072539
2,7,0,0,31,4059.0,4059.0,0.5387057522123894
2,7,0,0,60,1203.1755947136564,240.0,11.534508555926545
2,7,0,0,32,1468.3428571428572,1000.0,10.145625
2,7,0,0,31,4419.3798484848485,2950.0,3.747824160447761
1,7,1,0,36,1507.4480434782608,1142.365,2.3180401490066225
1,7,1,0,37,2651.189604938272,577.0,19.321213753918496
1,7,0,0,20,422.9262820512821,169.0,7.48919952681388
2,7,0,0,36,9755.989722222224,5650.0,3.7460769230769233
2,7,0,0,39,3552.60813253012,490.015,31.5782578125
1,7,0,0,26,1662.304142857143,249.5,19.91197429906542
2,7,1,0,31,1407.9360526315788,530.7,8.059939024390244
2,7,1,0,34,1167.1761493123772,415.0,31.36107160931174
1,7,1,0,33,1206.5797894736843,724.37,5.1177046460177
2,7,0,0,21,620.3937572254335,150.0,11.132303118393237
1,7,1,0,30,1006.9424705882352,739.49,5.367498703319502
2,7,0,0,26,2400.375,1500.0,2.147222222222222
1,7,1,0,34,1260.4166666666667,869.0,4.1317024886877824
1,7,0,0,24,4899.748136645962,310.0,9.742220427435386
1,7,0,0,23,12012.0,25.0,5.0
1,7,0,0,21,2153.660277777777,368.25,1.922328947368421
1,7,0,0,23,607.876,230.0,10.968243243243244
1,7,0,0,36,5233.216666666666,6100.0,2.2046830985915493
2,7,0,0,33,20569.696969696968,15800.0,3.214134
2,7,0,0,48,4501.965,237.5,3.405524475524476
2,7,0,0,30,234.07857142857145,268.1,6.65806640625
2,7,0,0,27,588.9216666666667,189.5,16.392773622047244
2,7,0,0,43,1523.9872477064218,800.0,41.4702421875
2,7,0,0,49,923.6426041666668,369.5,26.32378378378378
2,7,1,0,33,795.4983333333334,365.0,10.309264112903223
1,7,1,0,33,1477.8451470588236,1142.415,3.300968899521531
1,7,0,0,24,2200.0,1800.0,0.1706740654205607
2,7,0,0,31,17902.833333333332,17531.5,1.8446590909090907
1,7,0,0,33,16610.58823529412,20000.0,2.02119873046875
2,7,1,0,48,2167.9652777777774,434.65,9.96115909090909
2,7,0,0,25,1185.7536057692307,187.5,18.14002865329513
2,7,0,0,29,741.0617663043478,244.0,25.28390519187359
2,7,0,0,26,473.5480917874396,169.485,62.07323275862069
2,7,0,0,20,1142.385588235294,190.34,8.482407786885245
1,7,0,0,26,903.4992607003892,293.5,18.44876621462264
2,7,0,0,34,775.5987500000001,265.0,17.255551181102362
2,7,0,0,28,7517.468000000001,8600.0,1.2039903085443038
1,7,0,0,25,131.0151282051282,100.0,7.86117963576159
1,7,1,0,31,2506.235555555556,2173.215,7.1151136363636365
2,7,0,0,22,853.6898148148148,144.5,11.335112068965518
2,7,1,1,32,547.9849595687331,274.0,71.019375
2,7,0,0,26,1334.8037827715357,500.0,46.349689876425856
2,7,0,0,24,746.414498141264,405.0,15.10612430811808
2,7,0,0,25,6946.23794871795,650.0,1.8812014659271
2,7,0,0,27,394.95230132450325,219.815,30.742261705685618
2,7,0,0,24,1950.948517110266,600.0,62.83279532967033
1,7,0,0,25,9072.115384615385,7900.0,1.2581220190779014
1,7,0,0,41,6112.628387096775,6800.0,3.381875
2,7,0,0,34,6943.483181818182,791.7,10.30171153846154
1,7,0,1,30,884.8537563451777,599.68,17.180700214899712
2,7,0,0,58,382.40262582056897,236.44,21.83618818681319
1,7,1,0,31,2570.6753902439023,808.5550000000001,19.71424763033175
1,7,0,0,26,7668.712619047619,680.21,4.013653846153846
1,7,1,0,25,613.0669848156182,227.0,33.01505735294118
2,7,0,0,28,1062.5625892857145,292.0,20.97803076923077
2,7,0,0,33,8185.714285714285,500.0,1.775484375
2,7,0,0,22,1023.0123031026252,280.5,83.62656147540983
2,7,0,0,35,1714.0236196319015,249.5,31.8536797752809
2,7,1,0,22,1150.655,208.0,2.1822665094339624
1,7,0,0,32,250.3691623036649,127.0,21.06319972826087
2,7,0,0,44,3908.4465989847713,559.3,10.50098839754816
2,7,1,0,42,3218.8,2953.0,0.7460018382352941
2,7,0,0,50,3255.833333333333,3900.0,1.1135442073170732
2,7,1,0,42,536.79,398.865,1.9958606557377048
2,7,0,0,31,2581.205882352941,2000.0,13.984510135135135
1,7,0,0,22,965.3477272727272,102.5,10.46267578125
2,7,0,0,20,360.0,200.0,1.6267984913793103
1,7,0,0,32,951.3844375,357.61,15.314150943396225
2,7,0,0,50,1718.6006015037594,500.0,13.69916878172589
1,7,0,0,56,6460.280322580646,1765.0,4.514560406698565
1,7,0,0,23,252.0717543859649,160.7,5.338159615384615
1,7,0,0,26,677.2813636363636,233.5,1.1768211775043935
1,7,0,0,42,18033.33333333333,20000.0,0.2543471448467966
2,7,0,0,21,224.65482269503548,83.58,9.1310625
2,7,1,0,38,911.023125,520.085,5.293369565217391
2,7,0,0,37,294.6607078507078,95.89,41.78348387809187
2,7,1,0,32,743.2706839186692,258.0,26.99401536885246
2,7,0,0,25,501.3911789652248,300.0,56.15817781690141
2,7,0,0,55,802.6937113402063,432.0,23.247062007874018
2,7,0,0,24,4624.6124590163945,604.0,9.771838815789474
2,7,1,0,36,607.1934,448.235,2.4705255681818183
2,7,0,0,31,5060.0,4500.0,1.1676550511508952
1,7,0,0,25,2500.0,2500.0,0.676375
1,7,1,0,29,1427.5936464088395,367.935,22.62453542094456
2,7,1,0,36,674.0,674.0,1.0
2,7,0,0,37,27800.0,20000.0,0.8847928779069767
2,7,0,0,20,261.3901219512195,137.0,9.108845802919708
2,7,0,0,24,411.1668656716418,200.0,3.226694026898734
1,7,1,0,41,641.4494160583943,495.0,6.813483455882354
2,7,0,0,38,2657.720668896321,353.0,14.4454375
2,7,0,0,30,991.3733632286994,317.5,24.111627442273534
2,7,0,0,20,217.02000000000004,143.3,1.3007211538461538
2,7,0,0,41,5448.217894736843,468.75,4.635676352705411
2,7,0,0,26,2311.711111111111,272.5,12.17475
1,7,0,0,22,199.6846153846154,150.0,1.0636542338709678
2,7,1,0,39,623.4633333333333,687.39,3.0
1,7,1,0,41,996.0232127955492,659.11,34.40898290094339
2,7,0,0,23,283.11571600481346,136.19,79.28853644200628
1,7,1,0,35,2056.591069958848,529.4549999999999,23.149172535211267
2,7,0,0,32,2096.2916666666665,2400.0,2.8095576923076924
2,7,0,0,35,3386.1073750000005,357.0,6.243461538461538
1,7,0,1,37,769.1510049539986,203.92,67.30407570422535
1,7,0,0,23,1297.2778260869566,623.5,2.3180401490066225
2,7,0,0,26,4933.329509803922,147.91500000000002,5.114598434925864
1,7,0,0,24,595.2023178807947,187.0,9.47622293814433
1,7,1,0,32,1673.983313397129,700.0,39.82038732394366
2,7,0,0,31,474.65,200.03,2.2563613958990536
2,7,0,1,23,386.52425000000005,322.5,13.442152996845426
2,7,1,0,33,1133.1424,865.1,7.926269531250001
2,7,0,0,31,3258.3348076923075,754.5,12.56125
2,7,0,0,29,509.2455516014235,192.9,27.1947913354531
2,7,1,0,36,1415.9311594202898,422.0,13.12590234375
1,7,0,0,36,95.0,95.0,2.0
2,7,0,0,36,1558.097318007663,577.9549999999999,26.21790222772277
1,7,0,0,21,1219.6846153846154,190.0,9.325776515151514
2,7,0,0,22,2381.0,1600.0,0.5500640060240964
1,7,0,0,21,1292.5,850.0,1.2722809485530546
2,7,0,0,29,5133.580289855073,1290.0,7.581748646209387
1,7,0,0,25,5786.264545454545,3952.28,0.7768111948955916
2,7,0,0,37,1415.071867852605,210.0,37.66323997641509
2,7,0,0,27,5105.131032258065,400.0,10.323228938730852
1,7,0,0,24,2209.7241379310344,243.0,1.9571383037694008
2,7,0,0,23,742.23006993007,273.0,32.4811427238806
2,7,0,0,47,345.63461538461536,333.0,7.758419117647059
2,7,1,0,40,3312.7903272727267,1000.0,13.202114550473183
1,7,1,0,30,1150.9863829787234,387.0,11.407760167464115
2,7,0,0,26,8853.361111111111,2580.0,3.885558510638298
1,7,0,0,22,609.5098148148148,158.65,4.406410857908847
1,7,1,0,31,1190.127886977887,445.1,38.83325431034483
1,7,1,1,51,1245.4886637931031,513.995,33.41335173501577
2,7,0,0,34,5879.981578947368,1305.675,8.615279329608938
1,7,0,0,23,4836.186701030928,466.0,4.738967696629214
1,7,0,0,29,213.5923076923077,175.0,6.381925403225806
2,7,0,0,22,411.1047368421053,149.95,4.072539612676056
1,7,0,0,28,1658.5917002881847,399.0,16.606282429245283
2,7,0,0,27,643.5338823529412,265.33,12.744504310344828
1,7,1,0,35,1350.89990990991,661.0,11.60994201030928
2,7,0,0,21,266.945652173913,180.0,3.9328546348314606
1,7,1,0,30,998.9515533980584,790.0,5.156246916118421
1,7,1,0,22,378.44313953488376,192.25,8.933690273037543
2,7,1,0,26,1970.298539130435,400.0,27.474416208791208
2,7,0,0,30,4076.83,951.0,4.194825721153846
1,7,0,0,27,2404.818333333333,425.0,1.386996835443038
2,7,0,0,22,2765.8,694.0,0.3572403169014084
2,7,0,0,22,1422.3043047619049,367.79,25.046017829153605
2,7,1,0,30,2298.2695384615386,223.0,10.449279269366196
2,7,0,0,45,4025.0,4025.0,2.0
2,7,0,0,40,3010.26608490566,945.95,10.145625
2,7,0,0,27,880.1966161026838,215.0,41.66837360223642
1,7,0,0,22,522.7336363636364,105.0,0.8126350121359224
1,7,0,0,34,47596.85,45000.0,24.800416666666667
2,7,0,0,28,944.2795652173912,200.0,8.880103065539112
1,7,0,0,27,664.5979591836734,231.6,6.748447398190045
1,7,0,1,24,1095.2163112391931,302.0,22.615836456102784
1,7,1,0,46,1600.2572425249168,500.0,14.496043314873418
1,7,0,0,26,967.0753081232492,230.0,51.61978325415677
2,7,0,0,34,1928.355759162304,599.0,9.198485957278482
2,7,0,0,20,407.8306097560976,74.85,5.608592696629214
2,7,1,0,30,1532.4250000000002,1464.0,0.7905681818181819
2,7,0,0,19,565.3524096385543,95.0,5.6139125000000005
1,7,0,0,33,1528.6212,400.0,13.375579833984377
2,7,0,0,44,3315.1894999999995,2150.0,7.905681818181818
1,7,1,0,32,769.0623592085235,350.0,31.59087973933649
2,7,0,0,36,1158.8,83.0,9.818346774193548
2,7,0,0,30,1381.2356752873563,370.11,33.25598901098901
1,7,1,0,29,1227.1855319148935,307.0,36.15881516587677
2,7,0,0,31,2262.533595505618,900.0,7.361092051630435
2,7,0,0,31,1665.5212871287129,330.0,9.20396519461078
2,7,0,1,53,965.1366197183098,474.97,6.608618119266055
1,7,1,0,47,161.14565217391305,159.0,1.228154605263158
1,7,0,0,24,412.3815789473685,291.5,3.372015306122449
2,7,0,0,31,4520.6875,3130.07,24.349500000000003
2,7,0,0,23,11766.333333333334,6299.0,5.3712132352941175
2,7,1,0,28,1505.9831615598885,299.44,34.74352344992051
2,7,0,0,21,459.6593574297189,225.51,11.897616758241758
1,7,1,0,27,1224.6886597938144,539.8,5.116771013864818
2,7,0,0,52,2134.3963953488374,616.3,6.527609102244389
1,7,1,0,32,1377.35,1377.35,2.7669886363636365
